,,,,,,,,,
,,,,,,,,,
MXGB Index Settings Total Return Analysis,,,,,,,,,
Range01/29/1971 -12/30/2022 Period Monthly Currency USD,,,,,,,,,
Price  Open  Close Dividends  Net  Gross 623 Month Holding Period Chart,,,,,,,,,
MSCI United Kingdom Index Max Cuml Total Return 3307.8528% On 03/31/2022,,,,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return,,,
2/26/1999,2924.94,5.34397,1241.10%,1409.27%,2.02%,2.21%,,,
1/29/1999,2867.07,1.06629,1214.57%,1376.69%,-0.88%,-0.84%,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
MXGB Index Settings Total Return Analysis,,,,,,,,,
Range01/29/1971 -12/30/2022 Period Monthly Currency USD,,,,,,,,,
Price  Open  Close Dividends  Net  Gross 623 Month Holding Period Chart,,,,,,,,,
MSCI United Kingdom Index Max Cuml Total Return 3307.8528% On 03/31/2022,,,,,,,,,
,Date,,Close Price,,Dividends,,Prc Appr,,Total Return
12/31/1998,2892.39,3.51133,1226.18%,1389.18%,2.85%,2.97%,,,
11/30/1998,2812.3,4.80779,1189.45%,1346.17%,4.13%,4.32%,,,
10/30/1998,2700.64,2.95738,1138.26%,1286.34%,5.97%,6.09%,,,
,,,,,,,,,
9/30/1998,2548.57,4.27482,1068.53%,1206.70%,-2.45%,-2.29%,,,
8/31/1998,2612.59,13.61915,1097.89%,1237.28%,-7.23%,-6.76%,,,
7/31/1998,2816.11,2.14499,1191.20%,1334.19%,-2.50%,-2.43%,,,
,,,,,,,,,
6/30/1998,2888.36,5.74663,1224.33%,1369.91%,1.23%,1.44%,,,
5/29/1998,2853.2,4.61772,1208.21%,1349.11%,-3.61%,-3.46%,,,
4/30/1998,2960.06,3.42641,1257.20%,1401.00%,-0.04%,0.08%,,,
,,,,,,,,,
3/31/1998,2961.15,17.12121,1257.71%,1399.80%,5.10%,5.72%,,,
2/27/1998,2817.52,5.62386,1191.85%,1318.61%,6.69%,6.90%,,,
1/30/1998,2640.96,1.57674,1110.89%,1227.03%,4.42%,4.49%,,,
,,,,,,,,,
12/31/1997,2529.1,5.24944,1059.60%,1170.03%,3.49%,3.71%,,,
11/28/1997,2443.71,3.66098,1020.45%,1124.59%,0.43%,0.58%,,,
10/31/1997,2433.32,1.77609,1015.69%,1117.58%,-3.94%,-3.87%,,,
,,,,,,,,,
9/30/1997,2533.08,4.67503,1061.43%,1166.59%,8.48%,8.69%,,,
8/29/1997,2335.11,11.25064,970.66%,1065.34%,-2.09%,-1.63%,,,
7/31/1997,2385.07,3.05849,993.57%,1084.64%,4.46%,4.59%,,,
,,,,,,,,,
6/30/1997,2283.26,5.71341,946.89%,1032.63%,1.04%,1.29%,,,
5/30/1997,2259.79,5.7141,936.13%,1018.17%,4.45%,4.72%,,,
4/30/1997,2163.44,4.85983,891.95%,967.79%,1.44%,1.68%,,,
,,,,,,,,,
3/31/1997,2132.68,11.92813,877.84%,950.18%,1.19%,1.77%,,,
2/28/1997,2107.57,4.68592,866.33%,931.93%,2.86%,3.09%,,,
1/31/1997,2048.99,1.8853,839.47%,901.02%,-3.59%,-3.50%,,,
,,,,,,,,,
12/31/1996,2125.32,4.85754,874.47%,937.37%,3.31%,3.56%,,,
11/29/1996,2057.18,3.8066,843.23%,901.73%,5.57%,5.77%,,,
10/31/1996,1948.65,1.60356,793.47%,847.05%,4.38%,4.47%,,,
,,,,,,,,,
9/30/1996,1866.9,4.56255,755.98%,806.56%,2.17%,2.42%,,,
8/30/1996,1827.32,10.13993,737.83%,785.16%,4.86%,5.46%,,,
7/31/1996,1742.61,3.03776,699.00%,739.35%,0.37%,0.55%,,,
,,,,,,,,,
6/28/1996,1736.11,4.78639,696.02%,734.76%,-0.95%,-0.67%,,,
5/31/1996,1752.67,3.89246,703.61%,740.41%,0.70%,0.93%,,,
4/30/1996,1740.44,3.62701,698.00%,732.65%,1.92%,2.14%,,,
,,,,,,,,,
3/29/1996,1707.6,11.33278,682.94%,715.24%,-0.86%,-0.20%,,,
2/29/1996,1722.34,3.26256,689.70%,716.84%,0.30%,0.49%,,,
1/31/1996,1717.22,1.38383,687.35%,712.87%,0.06%,0.14%,,,
,,,,,,,,,
12/29/1995,1716.15,4.25834,686.86%,711.71%,2.09%,2.35%,,,
11/30/1995,1680.94,3.42732,670.72%,693.05%,0.16%,0.36%,,,
10/31/1995,1678.29,1.85813,669.50%,690.18%,-0.25%,-0.14%,,,
,,,,,,,,,
9/29/1995,1682.56,7.19997,671.46%,691.32%,2.84%,3.28%,,,
8/31/1995,1636.15,5.82546,650.18%,666.16%,-2.44%,-2.10%,,,
7/31/1995,1677.05,2.29871,668.94%,682.59%,4.84%,4.99%,,,
,,,,,,,,,
6/30/1995,1599.6,4.83722,633.42%,645.41%,0.12%,0.42%,,,
5/31/1995,1597.69,3.33239,632.55%,642.31%,1.83%,2.05%,,,
4/28/1995,1568.94,3.08775,619.37%,627.41%,1.78%,1.98%,,,
,,,,,,,,,
3/31/1995,1541.57,9.8137,606.82%,613.30%,6.51%,7.21%,,,
2/28/1995,1447.37,3.72922,563.63%,565.33%,0.85%,1.11%,,,
1/31/1995,1435.17,--,558.03%,558.03%,-2.16%,-2.16%,,,
,,,,,,,,,
12/30/1994,1466.87,--,572.57%,572.57%,-0.30%,-0.30%,,,
11/30/1994,1471.24,--,574.57%,574.57%,-4.46%,-4.46%,,,
10/31/1994,1539.98,--,606.09%,606.09%,5.49%,5.49%,,,
,,,,,,,,,
9/30/1994,1459.85,--,569.35%,569.35%,-4.70%,-4.70%,,,
8/31/1994,1531.84,--,602.36%,602.36%,4.77%,4.77%,,,
7/29/1994,1462.06,--,570.36%,570.36%,5.54%,5.54%,,,
,,,,,,,,,
6/30/1994,1385.28,--,535.16%,535.16%,0.15%,0.15%,,,
5/31/1994,1383.23,--,534.22%,534.22%,-5.66%,-5.66%,,,
4/29/1994,1466.15,--,572.24%,572.24%,3.56%,3.56%,,,
,,,,,,,,,
3/31/1994,1415.82,--,549.16%,549.16%,-6.93%,-6.93%,,,
2/28/1994,1521.31,--,597.53%,597.53%,-5.72%,-5.72%,,,
1/31/1994,1613.56,--,639.82%,639.82%,4.95%,4.95%,,,
,,,,,,,,,
12/31/1993,1537.42,--,604.91%,604.91%,7.26%,7.26%,,,
11/30/1993,1433.31,--,557.18%,557.18%,0.60%,0.60%,,,
10/29/1993,1424.74,--,553.25%,553.25%,3.25%,3.25%,,,
,,,,,,,,,
9/30/1993,1379.89,--,532.69%,532.69%,-1.66%,-1.66%,,,
8/31/1993,1403.24,--,543.40%,543.40%,6.69%,6.69%,,,
7/30/1993,1315.24,--,503.04%,503.04%,0.80%,0.80%,,,
,,,,,,,,,
6/30/1993,1304.77,--,498.25%,498.25%,-2.55%,-2.55%,,,
5/31/1993,1338.97,--,513.93%,513.93%,0.32%,0.32%,,,
4/30/1993,1334.7,--,511.97%,511.97%,2.27%,2.27%,,,
,,,,,,,,,
3/31/1993,1305.1,--,498.40%,498.40%,7.33%,7.33%,,,
2/26/1993,1216,--,457.54%,457.54%,-2.01%,-2.01%,,,
1/29/1993,1240.9,--,468.96%,468.96%,-2.52%,-2.52%,,,
,,,,,,,,,
12/31/1992,1272.96,--,483.66%,483.66%,3.04%,3.04%,,,
11/30/1992,1235.4,--,466.44%,466.44%,1.90%,1.90%,,,
10/30/1992,1212.34,--,455.86%,455.86%,-8.62%,-8.62%,,,
,,,,,,,,,
9/30/1992,1326.7,--,508.30%,508.30%,-2.25%,-2.25%,,,
8/31/1992,1357.3,--,522.33%,522.33%,-0.80%,-0.80%,,,
7/31/1992,1368.31,--,527.38%,527.38%,-3.96%,-3.96%,,,
,,,,,,,,,
6/30/1992,1424.78,--,553.27%,553.27%,-3.94%,-3.94%,,,
5/29/1992,1483.28,--,580.09%,580.09%,5.17%,5.17%,,,
4/30/1992,1410.31,--,546.64%,546.64%,12.03%,12.03%,,,
,,,,,,,,,
3/31/1992,1258.89,--,477.21%,477.21%,-5.96%,-5.96%,,,
2/28/1992,1338.62,--,513.76%,513.76%,-1.53%,-1.53%,,,
1/31/1992,1359.36,--,523.27%,523.27%,-1.43%,-1.43%,,,
,,,,,,,,,
12/31/1991,1379.06,--,532.31%,532.31%,8.09%,8.09%,,,
11/29/1991,1275.87,--,484.99%,484.99%,-4.81%,-4.81%,,,
10/31/1991,1340.4,--,514.58%,514.58%,-2.73%,-2.73%,,,
,,,,,,,,,
9/30/1991,1378.06,--,531.85%,531.85%,3.50%,3.50%,,,
8/30/1991,1331.41,--,510.46%,510.46%,2.04%,2.04%,,,
7/31/1991,1304.86,--,498.28%,498.28%,11.59%,11.59%,,,
,,,,,,,,,
6/28/1991,1169.33,--,436.15%,436.15%,-8.07%,-8.07%,,,
5/31/1991,1272.01,--,483.22%,483.22%,-1.30%,-1.30%,,,
4/30/1991,1288.79,--,490.92%,490.92%,-0.74%,-0.74%,,,
,,,,,,,,,
3/29/1991,1298.43,--,495.34%,495.34%,-5.29%,-5.29%,,,
2/28/1991,1370.96,--,528.59%,528.59%,7.29%,7.29%,,,
1/31/1991,1277.8,--,485.88%,485.88%,3.58%,3.58%,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
MXGB Index Settings Total Return Analysis,,,,,,,,,
Range01/29/1971 -12/30/2022 Period Monthly Currency USD,,,,,,,,,
Price  Open  Close Dividends  Net  Gross 623 Month Holding Period Chart,,,,,,,,,
MSCI United Kingdom Index Max Cuml Total Return 3307.8528% On 03/31/2022,,,,,,,,,
,Date,,Close Price,,Dividends,,Prc Appr,,Total Return
12/31/1990,1233.69,--,465.65%,465.65%,-1.08%,-1.08%,,,
11/30/1990,1247.16,--,471.83%,471.83%,5.14%,5.14%,,,
10/31/1990,1186.15,--,443.86%,443.86%,7.31%,7.31%,,,
,,,,,,,,,
9/28/1990,1105.39,--,406.83%,406.83%,-9.07%,-9.07%,,,
8/31/1990,1215.7,--,457.41%,457.41%,-5.71%,-5.71%,,,
7/31/1990,1289.33,--,491.16%,491.16%,4.17%,4.17%,,,
,,,,,,,,,
6/29/1990,1237.77,--,467.52%,467.52%,5.82%,5.82%,,,
5/31/1990,1169.7,--,436.32%,436.32%,14.08%,14.08%,,,
4/30/1990,1025.3,--,370.11%,370.11%,-6.85%,-6.85%,,,
,,,,,,,,,
3/30/1990,1100.68,--,404.67%,404.67%,-2.26%,-2.26%,,,
2/28/1990,1126.12,--,416.33%,416.33%,-3.39%,-3.39%,,,
1/31/1990,1165.59,--,434.43%,434.43%,0.25%,0.25%,,,
,,,,,,,,,
12/29/1989,1162.73,--,433.12%,433.12%,9.51%,9.51%,,,
11/30/1989,1061.79,--,386.84%,386.84%,5.22%,5.22%,,,
10/31/1989,1009.09,--,362.68%,362.68%,-9.79%,-9.79%,,,
,,,,,,,,,
9/29/1989,1118.65,--,412.91%,412.91%,-0.39%,-0.39%,,,
8/31/1989,1123.05,--,414.92%,414.92%,-3.03%,-3.03%,,,
7/31/1989,1158.11,--,431.00%,431.00%,15.15%,15.15%,,,
,,,,,,,,,
6/30/1989,1005.75,--,361.14%,361.14%,0.12%,0.12%,,,
5/31/1989,1004.56,--,360.60%,360.60%,-7.34%,-7.34%,,,
4/28/1989,1084.17,--,397.10%,397.10%,1.62%,1.62%,,,
,,,,,,,,,
3/31/1989,1066.86,--,389.16%,389.16%,0.28%,0.28%,,,
2/28/1989,1063.91,--,387.81%,387.81%,-2.81%,-2.81%,,,
1/31/1989,1094.66,--,401.91%,401.91%,10.66%,10.66%,,,
,,,,,,,,,
12/30/1988,989.19,--,353.55%,353.55%,-2.05%,-2.05%,,,
11/30/1988,1009.88,--,363.04%,363.04%,1.37%,1.37%,,,
10/31/1988,996.28,--,356.80%,356.80%,6.86%,6.86%,,,
,,,,,,,,,
9/30/1988,932.28,--,327.46%,327.46%,4.66%,4.66%,,,
8/31/1988,890.78,--,308.43%,308.43%,-6.81%,-6.81%,,,
7/29/1988,955.83,--,338.26%,338.26%,0.51%,0.51%,,,
,,,,,,,,,
6/30/1988,950.96,--,336.02%,336.02%,-3.30%,-3.30%,,,
5/31/1988,983.43,--,350.91%,350.91%,-3.25%,-3.25%,,,
4/29/1988,1016.46,--,366.05%,366.05%,2.36%,2.36%,,,
,,,,,,,,,
3/31/1988,993.01,--,355.30%,355.30%,4.52%,4.52%,,,
2/29/1988,950.04,--,335.60%,335.60%,-0.86%,-0.86%,,,
1/29/1988,958.29,--,339.38%,339.38%,-1.50%,-1.50%,,,
,,,,,,,,,
12/31/1987,972.86,--,346.06%,346.06%,13.04%,13.04%,,,
11/30/1987,860.63,--,294.60%,294.60%,-4.96%,-4.96%,,,
10/30/1987,905.54,--,315.19%,315.19%,-21.73%,-21.73%,,,
,,,,,,,,,
9/30/1987,1156.87,--,430.43%,430.43%,4.93%,4.93%,,,
8/31/1987,1102.5,--,405.50%,405.50%,-2.17%,-2.17%,,,
7/31/1987,1126.99,--,416.73%,416.73%,1.83%,1.83%,,,
,,,,,,,,,
6/30/1987,1106.74,--,407.45%,407.45%,3.07%,3.07%,,,
5/29/1987,1073.77,--,392.33%,392.33%,5.52%,5.52%,,,
4/30/1987,1017.59,--,366.57%,366.57%,6.29%,6.29%,,,
,,,,,,,,,
3/31/1987,957.36,--,338.95%,338.95%,4.90%,4.90%,,,
2/27/1987,912.6,--,318.43%,318.43%,11.41%,11.41%,,,
1/30/1987,819.13,--,275.58%,275.58%,11.02%,11.02%,,,
,,,,,,,,,
12/31/1986,737.85,--,238.31%,238.31%,5.80%,5.80%,,,
11/28/1986,697.43,--,219.78%,219.78%,3.15%,3.15%,,,
10/31/1986,676.13,--,210.01%,210.01%,1.77%,1.77%,,,
,,,,,,,,,
9/30/1986,664.38,--,204.62%,204.62%,-8.83%,-8.83%,,,
8/29/1986,728.73,--,234.13%,234.13%,5.83%,5.83%,,,
7/31/1986,688.58,--,215.72%,215.72%,-8.74%,-8.74%,,,
,,,,,,,,,
6/30/1986,754.55,--,245.96%,245.96%,7.51%,7.51%,,,
5/30/1986,701.83,--,221.79%,221.79%,-8.61%,-8.61%,,,
4/30/1986,767.95,--,252.11%,252.11%,5.38%,5.38%,,,
,,,,,,,,,
3/31/1986,728.75,--,234.13%,234.13%,10.07%,10.07%,,,
2/28/1986,662.06,--,203.56%,203.56%,10.51%,10.51%,,,
1/31/1986,599.09,--,174.69%,174.69%,-0.52%,-0.52%,,,
,,,,,,,,,
12/31/1985,602.23,--,176.13%,176.13%,-4.47%,-4.47%,,,
11/29/1985,630.43,--,189.06%,189.06%,7.92%,7.92%,,,
10/31/1985,584.16,--,167.84%,167.84%,9.96%,9.96%,,,
,,,,,,,,,
9/30/1985,531.27,--,143.59%,143.59%,-3.19%,-3.19%,,,
8/30/1985,548.8,--,151.63%,151.63%,5.47%,5.47%,,,
7/31/1985,520.32,--,138.57%,138.57%,10.80%,10.80%,,,
,,,,,,,,,
6/28/1985,469.61,--,115.32%,115.32%,-4.56%,-4.56%,,,
5/31/1985,492.05,--,125.61%,125.61%,5.99%,5.99%,,,
4/30/1985,464.26,--,112.87%,112.87%,1.43%,1.43%,,,
,,,,,,,,,
3/29/1985,457.71,--,109.86%,109.86%,16.49%,16.49%,,,
2/28/1985,392.93,--,80.16%,80.16%,-6.23%,-6.23%,,,
1/31/1985,419.05,--,92.14%,92.14%,2.13%,2.13%,,,
,,,,,,,,,
12/31/1984,410.29,--,88.12%,88.12%,1.10%,1.10%,,,
11/30/1984,405.85,--,86.08%,86.08%,1.16%,1.16%,,,
10/31/1984,401.2,--,83.95%,83.95%,0.17%,0.17%,,,
,,,,,,,,,
9/28/1984,400.51,--,83.64%,83.64%,-2.86%,-2.86%,,,
8/31/1984,412.31,--,89.05%,89.05%,9.68%,9.68%,,,
7/31/1984,375.92,--,72.36%,72.36%,-6.53%,-6.53%,,,
,,,,,,,,,
6/29/1984,402.17,--,84.40%,84.40%,0.36%,0.36%,,,
5/31/1984,400.73,--,83.74%,83.74%,-10.91%,-10.91%,,,
4/30/1984,449.82,--,106.25%,106.25%,-0.50%,-0.50%,,,
,,,,,,,,,
3/30/1984,452.08,--,107.28%,107.28%,3.08%,3.08%,,,
2/29/1984,438.58,--,101.09%,101.09%,3.82%,3.82%,,,
1/31/1984,422.43,--,93.69%,93.69%,3.28%,3.28%,,,
,,,,,,,,,
12/30/1983,409.03,--,87.54%,87.54%,0.24%,0.24%,,,
11/30/1983,408.04,--,87.09%,87.09%,3.66%,3.66%,,,
10/31/1983,393.63,--,80.48%,80.48%,-2.12%,-2.12%,,,
,,,,,,,,,
9/30/1983,402.15,--,84.39%,84.39%,-0.46%,-0.46%,,,
8/31/1983,404,--,85.24%,85.24%,-0.93%,-0.93%,,,
7/29/1983,407.8,--,86.98%,86.98%,-4.07%,-4.07%,,,
,,,,,,,,,
6/30/1983,425.12,--,94.92%,94.92%,0.62%,0.62%,,,
5/31/1983,422.51,--,93.72%,93.72%,2.61%,2.61%,,,
4/29/1983,411.75,--,88.79%,88.79%,13.50%,13.50%,,,
,,,,,,,,,
3/31/1983,362.78,--,66.34%,66.34%,1.42%,1.42%,,,
2/28/1983,357.72,--,64.01%,64.01%,0.08%,0.08%,,,
1/31/1983,357.43,--,63.88%,63.88%,-2.41%,-2.41%,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
MXGB Index Settings Total Return Analysis,,,,,,,,,
Range01/29/1971 -12/30/2022 Period Monthly Currency USD,,,,,,,,,
Price  Open  Close Dividends  Net  Gross 623 Month Holding Period Chart,,,,,,,,,
MSCI United Kingdom Index Max Cuml Total Return 3307.8528% On 03/31/2022,,,,,,,,,
,Date,,Close Price,,Dividends,,Prc Appr,,Total Return
12/31/1982,366.24,--,67.92%,67.92%,0.33%,0.33%,,,
11/30/1982,365.02,--,67.36%,67.36%,-2.35%,-2.35%,,,
10/29/1982,373.8,--,71.39%,71.39%,1.47%,1.47%,,,
,,,,,,,,,
9/30/1982,368.4,--,68.91%,68.91%,4.06%,4.06%,,,
8/31/1982,354.04,--,62.33%,62.33%,1.57%,1.57%,,,
7/30/1982,348.57,--,59.82%,59.82%,3.37%,3.37%,,,
,,,,,,,,,
6/30/1982,337.22,--,54.62%,54.62%,-7.10%,-7.10%,,,
5/31/1982,363.01,--,66.44%,66.44%,3.17%,3.17%,,,
4/30/1982,351.86,--,61.33%,61.33%,1.79%,1.79%,,,
,,,,,,,,,
3/31/1982,345.68,--,58.50%,58.50%,1.24%,1.24%,,,
2/26/1982,341.43,--,56.55%,56.55%,-7.45%,-7.45%,,,
1/29/1982,368.93,--,69.16%,69.16%,3.26%,3.26%,,,
,,,,,,,,,
12/31/1981,357.28,--,63.81%,63.81%,-3.45%,-3.45%,,,
11/30/1981,370.04,--,69.67%,69.67%,17.09%,17.09%,,,
10/30/1981,316.04,--,44.90%,44.90%,6.69%,6.69%,,,
,,,,,,,,,
9/30/1981,296.21,--,35.81%,35.81%,-18.44%,-18.44%,,,
8/31/1981,363.17,--,66.51%,66.51%,5.16%,5.16%,,,
7/31/1981,345.36,--,58.35%,58.35%,-4.24%,-4.24%,,,
,,,,,,,,,
6/30/1981,360.64,--,65.36%,65.36%,-5.22%,-5.22%,,,
5/29/1981,380.5,--,74.46%,74.46%,-8.85%,-8.85%,,,
4/30/1981,417.46,--,91.41%,91.41%,3.35%,3.35%,,,
,,,,,,,,,
3/31/1981,403.92,--,85.20%,85.20%,0.70%,0.70%,,,
2/27/1981,401.13,--,83.92%,83.92%,-3.04%,-3.04%,,,
1/30/1981,413.7,--,89.68%,89.68%,-1.86%,-1.86%,,,
,,,,,,,,,
12/31/1980,421.55,--,93.28%,93.28%,-4.75%,-4.75%,,,
11/28/1980,442.56,--,102.92%,102.92%,-2.32%,-2.32%,,,
10/31/1980,453.07,--,107.74%,107.74%,8.43%,8.43%,,,
,,,,,,,,,
9/30/1980,417.85,--,91.58%,91.58%,2.17%,2.17%,,,
8/29/1980,408.98,--,87.52%,87.52%,2.32%,2.32%,,,
7/31/1980,399.7,--,83.27%,83.27%,3.21%,3.21%,,,
,,,,,,,,,
6/30/1980,387.25,--,77.56%,77.56%,11.33%,11.33%,,,
5/30/1980,347.85,--,59.49%,59.49%,1.36%,1.36%,,,
4/30/1980,343.2,--,57.36%,57.36%,7.72%,7.72%,,,
,,,,,,,,,
3/31/1980,318.61,--,46.08%,46.08%,-13.75%,-13.75%,,,
2/29/1980,369.4,--,69.37%,69.37%,5.15%,5.15%,,,
1/31/1980,351.3,--,61.08%,61.08%,10.86%,10.86%,,,
,,,,,,,,,
12/31/1979,316.89,--,45.29%,45.29%,-1.20%,-1.20%,,,
11/30/1979,320.75,--,47.06%,47.06%,4.34%,4.34%,,,
10/31/1979,307.41,--,40.95%,40.95%,-10.93%,-10.93%,,,
,,,,,,,,,
9/28/1979,345.12,--,58.24%,58.24%,1.60%,1.60%,,,
8/31/1979,339.69,--,55.75%,55.75%,3.81%,3.81%,,,
7/31/1979,327.22,--,50.03%,50.03%,-1.56%,-1.56%,,,
,,,,,,,,,
6/29/1979,332.4,--,52.41%,52.41%,0.56%,0.56%,,,
5/31/1979,330.56,--,51.56%,51.56%,-7.53%,-7.53%,,,
4/30/1979,357.49,--,63.91%,63.91%,5.46%,5.46%,,,
,,,,,,,,,
3/30/1979,338.96,--,55.42%,55.42%,14.58%,14.58%,,,
2/28/1979,295.84,--,35.65%,35.65%,8.66%,8.66%,,,
1/31/1979,272.25,--,24.83%,24.83%,-1.57%,-1.57%,,,
,,,,,,,,,
12/29/1978,276.61,--,26.83%,26.83%,3.51%,3.51%,,,
11/30/1978,267.23,--,22.53%,22.53%,-2.06%,-2.06%,,,
10/31/1978,272.87,--,25.11%,25.11%,-1.13%,-1.13%,,,
,,,,,,,,,
9/29/1978,276,--,26.55%,26.55%,0.98%,0.98%,,,
8/31/1978,273.31,--,25.32%,25.32%,2.73%,2.73%,,,
7/31/1978,266.06,--,21.99%,21.99%,9.95%,9.95%,,,
,,,,,,,,,
6/30/1978,241.98,--,10.95%,10.95%,-1.99%,-1.99%,,,
5/31/1978,246.89,--,13.20%,13.20%,4.75%,4.75%,,,
4/28/1978,235.7,--,8.07%,8.07%,-1.25%,-1.25%,,,
,,,,,,,,,
3/31/1978,238.68,--,9.43%,9.43%,2.39%,2.39%,,,
2/28/1978,233.11,--,6.88%,6.88%,-5.22%,-5.22%,,,
1/31/1978,245.94,--,12.77%,12.77%,-3.82%,-3.82%,,,
,,,,,,,,,
12/30/1977,255.72,--,17.25%,17.25%,6.98%,6.98%,,,
11/30/1977,239.03,--,9.59%,9.59%,-5.84%,-5.84%,,,
10/31/1977,253.84,--,16.39%,16.39%,1.76%,1.76%,,,
,,,,,,,,,
9/30/1977,249.45,--,14.37%,14.37%,8.18%,8.18%,,,
8/31/1977,230.59,--,5.73%,5.73%,11.69%,11.69%,,,
7/29/1977,206.46,--,-5.34%,-5.34%,-1.88%,-1.88%,,,
,,,,,,,,,
6/30/1977,210.4,--,-3.53%,-3.53%,2.70%,2.70%,,,
5/31/1977,204.86,--,-6.07%,-6.07%,2.33%,2.33%,,,
4/29/1977,200.19,--,-8.21%,-8.21%,3.10%,3.10%,,,
,,,,,,,,,
3/31/1977,194.17,--,-10.97%,-10.97%,2.79%,2.79%,,,
2/28/1977,188.9,--,-13.39%,-13.39%,2.21%,2.21%,,,
1/31/1977,184.82,--,-15.26%,-15.26%,9.38%,9.38%,,,
,,,,,,,,,
12/31/1976,168.98,--,-22.52%,-22.52%,21.89%,21.89%,,,
11/30/1976,138.63,--,-36.44%,-36.44%,9.69%,9.69%,,,
10/29/1976,126.39,--,-42.05%,-42.05%,-13.00%,-13.00%,,,
,,,,,,,,,
9/30/1976,145.27,--,-33.39%,-33.39%,-12.16%,-12.16%,,,
8/31/1976,165.37,--,-24.18%,-24.18%,-5.16%,-5.16%,,,
7/30/1976,174.37,--,-20.05%,-20.05%,-3.63%,-3.63%,,,
,,,,,,,,,
6/30/1976,180.93,--,-17.04%,-17.04%,-0.02%,-0.02%,,,
5/31/1976,180.97,--,-17.03%,-17.03%,-10.58%,-10.58%,,,
4/30/1976,202.39,--,-7.21%,-7.21%,-0.38%,-0.38%,,,
,,,,,,,,,
3/31/1976,203.16,--,-6.85%,-6.85%,-6.14%,-6.14%,,,
2/27/1976,216.45,--,-0.76%,-0.76%,-3.60%,-3.60%,,,
1/30/1976,224.53,--,2.95%,2.95%,9.48%,9.48%,,,
,,,,,,,,,
12/31/1975,205.1,--,-5.96%,-5.96%,4.27%,4.27%,,,
11/28/1975,196.69,--,-9.82%,-9.82%,-2.22%,-2.22%,,,
10/31/1975,201.15,--,-7.77%,-7.77%,5.78%,5.78%,,,
,,,,,,,,,
9/30/1975,190.15,--,-12.82%,-12.82%,-1.59%,-1.59%,,,
8/29/1975,193.22,--,-11.41%,-11.41%,12.32%,12.32%,,,
7/31/1975,172.02,--,-21.13%,-21.13%,-5.06%,-5.06%,,,
,,,,,,,,,
6/30/1975,181.19,--,-16.92%,-16.92%,-15.71%,-15.71%,,,
5/30/1975,214.95,--,-1.45%,-1.45%,3.33%,3.33%,,,
4/30/1975,208.02,--,-4.62%,-4.62%,15.14%,15.14%,,,
,,,,,,,,,
3/31/1975,180.67,--,-17.16%,-17.16%,-8.87%,-8.87%,,,
2/28/1975,198.26,--,-9.10%,-9.10%,26.26%,26.26%,,,
1/31/1975,157.02,--,-28.01%,-28.01%,55.88%,55.88%,,,
,,,,,,,,,
12/31/1974,100.73,--,-53.81%,-53.81%,1.52%,1.52%,,,
11/29/1974,99.23,--,-54.50%,-54.50%,-15.81%,-15.81%,,,
10/31/1974,117.86,--,-45.96%,-45.96%,3.30%,3.30%,,,
,,,,,,,,,
9/30/1974,114.09,--,-47.69%,-47.69%,-12.16%,-12.16%,,,
8/30/1974,129.9,--,-40.44%,-40.44%,-15.38%,-15.38%,,,
7/31/1974,153.5,--,-29.62%,-29.62%,-6.68%,-6.68%,,,
,,,,,,,,,
6/28/1974,164.49,--,-24.58%,-24.58%,-9.52%,-9.52%,,,
5/31/1974,181.8,--,-16.65%,-16.65%,-10.17%,-10.17%,,,
4/30/1974,202.37,--,-7.21%,-7.21%,7.75%,7.75%,,,
,,,,,,,,,
3/29/1974,187.81,--,-13.89%,-13.89%,-16.36%,-16.36%,,,
2/28/1974,224.54,--,2.95%,2.95%,5.46%,5.46%,,,
1/31/1974,212.93,--,-2.37%,-2.37%,-3.50%,-3.50%,,,
,,,,,,,,,
12/31/1973,220.66,--,1.17%,1.17%,-5.57%,-5.57%,,,
11/30/1973,233.67,--,7.14%,7.14%,-15.43%,-15.43%,,,
10/31/1973,276.29,--,26.68%,26.68%,3.56%,3.56%,,,
,,,,,,,,,
9/28/1973,266.81,--,22.33%,22.33%,1.27%,1.27%,,,
8/31/1973,263.47,--,20.80%,20.80%,-5.80%,-5.80%,,,
7/31/1973,279.68,--,28.23%,28.23%,-7.46%,-7.46%,,,
,,,,,,,,,
6/29/1973,302.23,--,38.57%,38.57%,-0.73%,-0.73%,,,
5/31/1973,304.43,--,39.58%,39.58%,2.99%,2.99%,,,
4/30/1973,295.59,--,35.53%,35.53%,1.10%,1.10%,,,
,,,,,,,,,
3/30/1973,292.38,--,34.06%,34.06%,-0.72%,-0.72%,,,
2/28/1973,294.5,--,35.03%,35.03%,1.43%,1.43%,,,
1/31/1973,290.35,--,33.13%,33.13%,-6.55%,-6.55%,,,
,,,,,,,,,
12/29/1972,310.72,--,42.46%,42.46%,-1.55%,-1.55%,,,
11/30/1972,315.61,--,44.71%,44.71%,6.47%,6.47%,,,
10/31/1972,296.43,--,35.91%,35.91%,0.02%,0.02%,,,
,,,,,,,,,
9/29/1972,296.38,--,35.89%,35.89%,-11.24%,-11.24%,,,
