,,,,,,,,,
,,,,,,,,,
MXTR Index Settings Total Return Analysis,,,,,,,,,
Range12/31/1987 -12/30/2022 Period Monthly Currency USD,,,,,,,,,
Price  Open  Close Dividends  Net  Gross 420 Month Holding Period Chart,,,,,,,,,
MSCI Turkey Index Max Cuml Total Return 996.2821% On 04/30/2013,,,,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return,,,
5/30/1997,180238.4,3584.968,80.24%,99.22%,8.60%,10.89%,,,
4/30/1997,165960.5,2031.075,65.96%,79.66%,-15.60%,-14.64%,,,
,,,,,,,,,
3/31/1997,196642.3,783.5848,96.64%,110.46%,-4.10%,-3.69%,,,
2/28/1997,205043.8,169.7,105.04%,118.54%,1.00%,1.08%,,,
1/31/1997,203013.6,90.73007,103.01%,116.20%,50.35%,50.44%,,,
,,,,,,,,,
12/31/1996,135031.4,--,35.03%,43.71%,-0.67%,-0.67%,,,
11/29/1996,135943.7,--,35.94%,44.68%,8.82%,8.82%,,,
10/31/1996,124924.9,--,24.93%,32.95%,1.96%,1.96%,,,
,,,,,,,,,
9/30/1996,122522,--,22.52%,30.40%,9.87%,9.87%,,,
8/30/1996,111518.4,--,11.52%,18.69%,-2.02%,-2.02%,,,
7/31/1996,113819.9,--,13.82%,21.13%,-15.23%,-15.23%,,,
,,,,,,,,,
6/28/1996,134263.9,672.7705,34.26%,42.89%,11.14%,11.72%,,,
5/31/1996,120807.9,1923,20.81%,27.91%,-6.71%,-5.23%,,,
4/30/1996,129497.9,1492.708,29.50%,34.96%,-4.84%,-3.78%,,,
,,,,,,,,,
3/29/1996,136084.5,102.3067,36.08%,40.26%,2.17%,2.25%,,,
2/29/1996,133192.9,--,33.19%,37.18%,11.53%,11.53%,,,
1/31/1996,119424.1,97.22088,19.42%,23.00%,16.57%,16.68%,,,
,,,,,,,,,
12/29/1995,102451.7,160.7536,2.45%,5.41%,-2.94%,-2.79%,,,
11/30/1995,105557.3,--,5.56%,8.44%,-21.11%,-21.11%,,,
10/31/1995,133801,--,33.80%,37.45%,8.89%,8.89%,,,
,,,,,,,,,
9/29/1995,122878.8,574.5222,22.88%,26.23%,-7.71%,-7.29%,,,
8/31/1995,133144.2,127.7122,33.14%,36.15%,-19.46%,-19.39%,,,
7/31/1995,165323.4,386.7925,65.32%,68.90%,5.67%,5.93%,,,
,,,,,,,,,
6/30/1995,156450.9,1927.679,56.45%,59.45%,-5.72%,-4.68%,,,
5/31/1995,165935.1,389.5316,65.94%,67.28%,-0.05%,0.20%,,,
4/28/1995,166020.1,285.3147,66.02%,66.95%,20.24%,20.45%,,,
,,,,,,,,,
3/31/1995,138068.9,530.3295,38.07%,38.60%,37.15%,37.68%,,,
2/28/1995,100670.9,--,0.67%,0.67%,6.01%,6.01%,,,
1/31/1995,94967.46,--,-5.03%,-5.03%,-12.44%,-12.44%,,,
,,,,,,,,,
12/30/1994,108464.1,--,8.46%,8.46%,-6.68%,-6.68%,,,
11/30/1994,116223.1,--,16.22%,16.22%,9.77%,9.77%,,,
10/31/1994,105882.1,--,5.88%,5.88%,-10.05%,-10.05%,,,
,,,,,,,,,
9/30/1994,117715.8,--,17.72%,17.72%,3.60%,3.60%,,,
8/31/1994,113629.7,--,13.63%,13.63%,7.94%,7.94%,,,
7/29/1994,105269.8,--,5.27%,5.27%,11.99%,11.99%,,,
,,,,,,,,,
6/30/1994,94000,--,-6.00%,-6.00%,23.72%,23.72%,,,
5/31/1994,75979.42,--,-24.02%,-24.02%,-0.16%,-0.16%,,,
4/29/1994,76102.48,--,-23.90%,-23.90%,-15.22%,-15.22%,,,
,,,,,,,,,
3/31/1994,89768,--,-10.23%,-10.23%,-32.77%,-32.77%,,,
2/28/1994,133520.4,--,33.52%,33.52%,-28.11%,-28.11%,,,
1/31/1994,185718.5,--,85.72%,85.72%,-19.90%,-19.90%,,,
,,,,,,,,,
12/31/1993,231871.2,--,131.87%,131.87%,1.30%,1.30%,,,
11/30/1993,228901.5,--,128.90%,128.90%,18.02%,18.02%,,,
10/29/1993,193952.7,--,93.95%,93.95%,-5.72%,-5.72%,,,
,,,,,,,,,
9/30/1993,205727.1,--,105.73%,105.73%,19.08%,19.08%,,,
8/31/1993,172757.3,--,72.76%,72.76%,24.55%,24.55%,,,
7/30/1993,138709.7,--,38.71%,38.71%,-10.48%,-10.48%,,,
,,,,,,,,,
6/30/1993,154939.8,--,54.94%,54.94%,18.12%,18.12%,,,
5/31/1993,131174,--,31.17%,31.17%,1.18%,1.18%,,,
4/30/1993,129638.5,--,29.64%,29.64%,33.32%,33.32%,,,
,,,,,,,,,
3/31/1993,97241.49,--,-2.76%,-2.76%,-5.91%,-5.91%,,,
2/26/1993,103348.9,--,3.35%,3.35%,31.14%,31.14%,,,
1/29/1993,78808.05,--,-21.19%,-21.19%,5.74%,5.74%,,,
,,,,,,,,,
12/31/1992,74531.76,--,-25.47%,-25.47%,0.58%,0.58%,,,
11/30/1992,74101.22,--,-25.90%,-25.90%,-3.70%,-3.70%,,,
10/30/1992,76945.45,--,-23.06%,-23.06%,-15.54%,-15.54%,,,
,,,,,,,,,
9/30/1992,91102.78,--,-8.90%,-8.90%,-3.70%,-3.70%,,,
8/31/1992,94607.25,--,-5.39%,-5.39%,-1.59%,-1.59%,,,
7/31/1992,96140,--,-3.86%,-3.86%,-5.15%,-5.15%,,,
,,,,,,,,,
6/30/1992,101363.2,--,1.36%,1.36%,29.27%,29.27%,,,
5/29/1992,78414.71,--,-21.59%,-21.59%,-15.38%,-15.38%,,,
4/30/1992,92670.77,--,-7.33%,-7.33%,-15.22%,-15.22%,,,
,,,,,,,,,
3/31/1992,109304.8,--,9.31%,9.31%,1.92%,1.92%,,,
2/28/1992,107241.4,--,7.24%,7.24%,-29.10%,-29.10%,,,
1/31/1992,151259.3,--,51.26%,51.26%,3.11%,3.11%,,,
,,,,,,,,,
12/31/1991,146692.2,--,46.69%,46.69%,0.89%,0.89%,,,
11/29/1991,145400,--,45.40%,45.40%,55.09%,55.09%,,,
10/31/1991,93750,--,-6.25%,-6.25%,-12.80%,-12.80%,,,
,,,,,,,,,
9/30/1991,107510.9,--,7.51%,7.51%,-16.85%,-16.85%,,,
8/30/1991,129300,--,29.30%,29.30%,3.64%,3.64%,,,
7/31/1991,124756.8,--,24.76%,24.76%,-20.58%,-20.58%,,,
,,,,,,,,,
6/28/1991,157092.9,--,57.09%,57.09%,-3.20%,-3.20%,,,
5/31/1991,162282.5,--,62.28%,62.28%,-3.08%,-3.08%,,,
4/30/1991,167445,--,67.45%,67.45%,-26.73%,-26.73%,,,
,,,,,,,,,
3/29/1991,228527,--,128.53%,128.53%,-20.92%,-20.92%,,,
2/28/1991,288993.9,--,188.99%,188.99%,16.03%,16.03%,,,
1/31/1991,249076.7,--,149.08%,149.08%,28.74%,28.74%,,,
,,,,,,,,,
,,,,,,,,,
12/31/1990,193472.4,--,93.47%,93.47%,-2.88%,-2.88%,,,
11/30/1990,199210.7,--,99.21%,99.21%,-25.33%,-25.33%,,,
10/31/1990,266785.7,--,166.79%,166.79%,-9.22%,-9.22%,,,
,,,,,,,,,
9/28/1990,293882.1,--,193.88%,193.88%,-2.06%,-2.06%,,,
8/31/1990,300069.2,--,200.07%,200.07%,0.55%,0.55%,,,
7/31/1990,298422.2,--,198.42%,198.42%,6.65%,6.65%,,,
,,,,,,,,,
6/29/1990,279826.9,--,179.83%,179.83%,3.28%,3.28%,,,
5/31/1990,270942.3,--,170.94%,170.94%,8.40%,8.40%,,,
4/30/1990,249956,--,149.96%,149.96%,1.53%,1.53%,,,
,,,,,,,,,
3/30/1990,246200,--,146.20%,146.20%,-15.06%,-15.06%,,,
2/28/1990,289850,--,189.85%,189.85%,-3.37%,-3.37%,,,
1/31/1990,299956.5,--,199.96%,199.96%,43.12%,43.12%,,,
,,,,,,,,,
12/29/1989,209587,--,109.59%,109.59%,49.90%,49.90%,,,
11/30/1989,139817.4,--,39.82%,39.82%,-9.57%,-9.57%,,,
10/31/1989,154621.7,--,54.62%,54.62%,11.50%,11.50%,,,
,,,,,,,,,
9/29/1989,138668.2,--,38.67%,38.67%,73.49%,73.49%,,,
8/31/1989,79927.27,--,-20.07%,-20.07%,22.19%,22.19%,,,
7/31/1989,65413.64,--,-34.59%,-34.59%,-9.65%,-9.65%,,,
,,,,,,,,,
6/30/1989,72400,--,-27.60%,-27.60%,25.03%,25.03%,,,
5/31/1989,57904.76,--,-42.10%,-42.10%,25.28%,25.28%,,,
4/28/1989,46219.05,--,-53.78%,-53.78%,4.05%,4.05%,,,
,,,,,,,,,
3/31/1989,44420,--,-55.58%,-55.58%,-3.73%,-3.73%,,,
2/28/1989,46142.11,--,-53.86%,-53.86%,38.52%,38.52%,,,
1/31/1989,33310,--,-66.69%,-66.69%,-4.77%,-4.77%,,,
,,,,,,,,,
12/30/1988,34978.95,--,-65.02%,-65.02%,-13.43%,-13.43%,,,
11/30/1988,40405.56,--,-59.59%,-59.59%,-2.90%,-2.90%,,,
10/31/1988,41611.76,--,-58.39%,-58.39%,-12.56%,-12.56%,,,
,,,,,,,,,
9/30/1988,47587.5,--,-52.41%,-52.41%,1.71%,1.71%,,,
8/31/1988,46786.67,--,-53.21%,-53.21%,-19.02%,-19.02%,,,
7/29/1988,57778.57,--,-42.22%,-42.22%,7.77%,7.77%,,,
,,,,,,,,,
6/30/1988,53614.29,--,-46.39%,-46.39%,-19.31%,-19.31%,,,
5/31/1988,66446.15,--,-33.55%,-33.55%,-9.26%,-9.26%,,,
4/29/1988,73225,--,-26.78%,-26.78%,-9.97%,-9.97%,,,
,,,,,,,,,
3/31/1988,81333.33,--,-18.67%,-18.67%,-10.84%,-10.84%,,,
2/29/1988,91225,--,-8.78%,-8.78%,-20.66%,-20.66%,,,
1/29/1988,114981.8,--,14.98%,14.98%,14.98%,14.98%,,,
,,,,,,,,,
12/31/1987,100000,--,0.00%,0.00%,--,--,,,
