Date,equity_index_germany,equity_index_italy,equity_index_indonesia,equity_index_south_africa,equity_index_brazil,equity_index_canada,equity_index_mexico,equity_index_australia,equity_index_us,equity_index_argentina,equity_index_turkey,equity_index_china,equity_index_japan,equity_index_france,equity_index_russia,equity_index_uk,equity_index_south_korea,equity_index_india,equity_index_saudi_arabia,currency_saudi_arabia,currency_south_korea,currency_brazil,currency_russia,currency_japan,currency_uk,currency_canada,currency_south_africa,currency_eurozone,currency_australia,currency_mexico,currency_india,currency_china,currency_argentina,currency_indonesia,currency_turkey,commodity_natural_gas,commodity_lead,commodity_wti_crude_oil,commodity_zinc,commodity_gold,commodity_platinum,commodity_uls_diesel,commodity_silver,commodity_lean_hogs,commodity_soybean_meal,commodity_copper,commodity_unleaded_gas,commodity_orange_juice,commodity_live_cattle,commodity_kansas_wheat,commodity_soybean_oil,commodity_nickel,commodity_cotton,commodity_brent_crude,commodity_soybeans,commodity_aluminum,commodity_coffee,commodity_tin,commodity_gas_oil,commodity_wheat,commodity_sugar,commodity_corn,commodity_cocoa,commodity_feeder_cattle,government_bond_france,government_bond_mexico,government_bond_australia,government_bond_italy,government_bond_us,government_bond_canada,government_bond_china,government_bond_germany,government_bond_uk,government_bond_japan
2001-10-01,,,-0.0023533424677946372,-0.006116650823584342,-0.007739005900059037,-0.017407289884692662,-0.004239639250940943,-0.008287392726128688,-0.028329417851174276,-0.012916979062879485,-0.006430692064261469,-0.011441104003921596,-0.01830653532541825,,-0.002353538989099672,-0.029438508490786344,-0.004137601855489248,-0.015583299354814823,,-3.703767717112171e-07,-0.07633811429981956,-0.04649130362734417,-5.723898994628297e-18,-0.01608019567577636,-0.005279680939478971,-0.0517522424873969,-0.06615494280306934,0.02717265712967797,-0.016524546299930828,-0.011227089866949914,-0.8946551502957066,4.1153136407647754e-05,-0.004017595906531713,-0.005043949312078701,-0.07776309130510826,-0.011428957795759063,-0.03346033471814209,-0.0038548853043494356,-0.047581573887300395,0.043557716458604276,-0.04002159301253063,-0.0025722573488670066,-0.03625120028671357,0.0381680293810527,0.013382181529326024,-0.02444823879008308,-0.001521823302243089,-0.012738151697727155,-0.008398801970876295,-0.030617621497820564,-0.011297204639568537,-0.01221000988909106,-0.05255810796806672,-0.0023111811136626794,-0.005792998825066296,-0.01517757281264957,-0.06923729501168387,-0.06284833261336444,-0.0049450358238972165,-0.01926042501496171,-0.01640328672573531,-0.020487054444371013,4.4020143700669106e-18,0.006080463216403681,,,2.6374530130799355e-05,,6.7600855384880915e-18,4.613768324449797e-19,,0.003807986422406679,3.253400760919901e-19,-0.00763394863497762
2001-11-01,,,-0.0036314451420449323,-0.004538520657976571,-0.006361812787766926,-0.016844769372107875,-0.003254029673157942,0.0003861891793169652,-0.02971241452056598,-0.016958449275284955,-0.0066341144751090935,-0.010420726081687245,-0.021915857374029405,,-0.0012850888725886055,-0.0325733850708414,-5.2029428857063034e-05,-0.0089859768589781,,6.754954060304399e-05,-0.08170917573380868,-0.03966251629767599,-1.2452344225107195e-18,-0.03721790573814681,0.011348407587254259,-0.0450672496130825,-0.09422047692257177,0.05144246853881878,-0.005940029286428398,0.05357140126233471,-0.6025179900700562,2.643893851829085e-05,0.0010959439547988572,-0.013949507650483374,-0.07114372771905624,-0.008745014274990276,-0.012174457901583275,-0.007366003147516511,-0.04523803821339983,0.038189353570479416,-0.04311314042307817,-0.005833665864053926,-0.06468828576118674,0.03469671054887509,0.020697637726629258,-0.019410571209209786,-0.006004115479189486,0.010190366017308,-0.02682986082050441,-0.030438262925737484,-0.004144472839993261,-0.009815448258701977,-0.03930199381480199,-0.006097775038292817,-0.005295304813868252,-0.012406135853096207,-0.08639812586313021,-0.06128806883180424,-0.008719274574551995,-0.009558700532030088,-0.015271960165114307,-0.04310727025557602,0.05101411665365656,-0.02097045949252905,,,5.164095802982806e-20,,1.8242674419158947e-18,5.267459036925545e-19,,0.008204169322486694,3.094137286898784e-19,-0.020751162390379514
2001-12-01,,,-0.005090540732518921,-0.0013030940621889455,-0.003621599006132976,-0.010461196791905554,0.003383475810163894,0.004268335900190831,-0.015491473369934863,-0.016090968450164698,-0.003962951891212914,-0.006600486366547302,-0.020296183786959854,,0.006906500362756599,-0.021426943146735825,0.005166006253300861,-0.008403381868996319,,0.0005814212666240798,-0.0331952328218444,-0.028978231030231585,-3.536512664833463e-18,-0.04099859611337867,0.001987158994093419,-0.026391980713450412,-0.10119890790224227,0.024085418052559725,-0.002336987264403834,0.035346967174344254,-0.521735794406178,9.494131151214959e-06,-0.0006043023662491853,-0.012133511544978685,-0.07582638550085219,-0.018505226819270502,0.01317664966084956,-0.012226489657594831,-0.04067104363731595,0.00967304965518193,-0.03684742162551863,-0.012447242750200038,-0.072389112778329,0.029554909062028102,-0.005958942028424965,-0.010052379349760096,-0.008850127517620434,-0.00660904186361808,-0.04502039649244769,-0.04290460508339387,-0.0016746776967673383,-0.006542841357597678,-0.03528619551303827,-0.01042946148817962,-0.012402948192455899,-0.0016786584662043735,-0.08146293852727106,-0.045558257878501186,-0.016054086274082908,-0.0170019088723456,-0.00596513787144507,-0.045376326936943205,0.1269505932265646,-0.02163651666958397,,,1.8664429203823798e-20,,2.3042086246528706e-18,1.4652367804111205e-18,,0.003692415763173026,4.264029410378829e-20,-0.030501902793979074
2002-01-01,,,-0.0020367889707503186,-0.006244095929493739,-0.0034851860261384685,-0.00941455118055556,0.008493458305378223,0.0020353106877348047,-0.012779197852121648,-0.004526610505671523,-0.003191359976438047,-0.006098420432215454,-0.0173240746858831,,0.009360986983504967,-0.02447376471535592,0.007007472551029243,-0.007152026306186886,,0.00015015237636630327,-0.022750070244139557,-0.01877992650712498,-0.0,-0.0402509612893168,-0.0449678385068681,-0.06207841987654551,-0.10750186211525901,-0.04123310853752297,-0.016533218620380263,0.07550568291154676,-0.5953264406463405,1.1368724867362696e-19,-0.02581611068784128,-0.009704139868983892,-0.09001000405175041,-0.018032999279022955,0.018053503675345185,-0.006272266868368399,-0.0421404881234874,0.017278630956995236,-0.020230899836652175,-0.009410151798183646,-0.0073050198818147075,0.04073578103625119,-0.016804453384793354,-0.016014063900820823,-0.004709707399331624,-0.015531031056296862,-0.0853807470927442,-0.0508494845644441,-0.004446584707564355,-0.0032945918684414623,-0.03245364945630821,-0.003016017197461121,-0.017938429256046468,-0.011393228130752565,-0.061012725068223854,-0.05054805452009934,-0.009737317445150637,-0.01957928091174649,-0.00984425513556333,-0.0642485735866983,0.12261036207686236,-0.04699214317290911,,,-4.304889930317046e-19,,0.0,-0.0,,-0.0040407525835698815,-2.0749334237826666e-19,-0.03369705249145623
2002-02-01,-0.015531392593088488,-0.026453700037956232,0.0002570722925249182,-0.006609464864509297,-0.006123824556088936,-0.011859017052394156,0.005144065242017471,0.00019069653491392158,-0.017669932835119643,-0.012034763247965511,-0.0034099785160405212,-0.009775055741225265,-0.02039048609024398,-0.020848202685061906,0.006846300272090364,-0.02661770297657518,0.0035505854574402395,-0.008979819049900702,,0.002726213258057669,-0.027820863632273013,-0.02865133294855596,-9.279819679759512e-18,-0.04126204037367771,-0.060722440198325456,-0.06303311372968332,-0.10033746952099072,-0.04943172242085134,-0.01437899542001865,0.08171545246518667,-0.8753297543546082,3.383415110414625e-08,-0.11332412951130233,-0.009780422966249676,-0.07876678785923137,-0.014783558811276248,-0.00807354175181233,-0.00913330758559047,-0.04788212286007388,0.04660828881982517,-0.02824527948791439,-0.008300681831526048,-0.06103859000871321,1.436266242300559e-18,0.014804750904048982,-0.009871705434233869,-0.006078399446033104,-0.02022338388942977,-0.0575834763318232,-0.0410580058567505,-0.005853982575785926,-0.0019613913857728107,-0.033965787998063136,-0.005747767932709382,-0.005216930765884151,-0.013459901163809827,-0.06773598369190194,-0.052598960029331086,-0.009259838365056504,-0.01718158596581421,-0.012989572711793063,-0.050114023409025196,0.048968893857729734,0.05516593455585687,,,-5.078002073193261e-20,,1.67667458233824e-19,-1.760635273389391e-19,,-0.0707038847566863,-1.3794246125965766e-19,-0.04369073131842758
2002-03-01,-0.015324642882240343,-0.02224063960081856,0.000871707814502348,-0.006311387541530217,-0.003287243485390544,-0.006706289319603321,0.008183970288784967,0.004080440924015617,-0.013036271022278549,-0.019070695010793417,-0.0016995086665890044,-0.009887118097272624,-0.0200945397887689,-0.01645633244462792,0.007768535297280411,-0.020863775472492734,0.008438578178434143,-0.007586217506194486,,-1.5561458257382842e-14,-0.046733181590793295,-0.02489701415125857,-1.4075997435808784e-17,-0.048251147821718535,-0.04617908115325106,-0.053925031330444635,-0.10643718199444088,-0.04380637809235627,-0.003397905839782663,0.09726897458603996,-0.9983358939558472,1.791828516022815e-05,-1.5237831916416274e-17,-0.003719123772859824,-0.056667867215127385,-0.013132192012188045,-0.015307456128926351,-0.00763560074450879,-0.049694614398123504,0.08672206676233588,-0.022501463976396407,-0.0071231628276320945,-0.0038974534402236656,1.2382082754012348e-18,0.02923556447393745,-0.011114156127906467,-0.005875196928086296,-0.002961637269782063,-0.24655338275972363,-0.05382877764113911,-0.014585388817435393,0.0005041652283647929,-0.03548663461158401,-0.003915827931517674,-0.0017685287076826253,-0.014113038857205917,-0.053026390237177375,-0.059909415409869035,-0.009848529352816734,-0.025270584783557176,-0.01628994246063603,-0.0766325332343996,0.043624194167247596,-1.3145916755294011e-18,,,-0.0,,3.1527678512472837e-19,-1.4693001504537751e-19,,-0.08475416327919703,-2.0904860036710182e-19,-0.05157448094760025
2002-04-01,-0.005170853700071941,-0.0150190110131172,0.01420181903846501,0.0008744703894186978,-0.001617510468600107,0.0014168780671087833,0.025395835978425145,0.023352136222100802,-0.00039909275110419103,-0.0328053512180771,0.0017253952459107649,-0.00767737560453285,-0.024895680844627344,-0.0072863141962575305,0.018841712848310106,-0.005166756450245919,0.021905513263924332,-0.00011828803144312658,,0.009250039707548827,0.004210774794387823,-0.036857994460655075,-1.260353776403457e-17,-0.02511034646343741,0.024875137382980837,-0.02142260830754949,-0.15240888592590188,-0.005445657449880192,0.028595199737454727,0.1305627529614551,-1.4710818192035655,7.537912011730398e-07,-3.814922849527922e-17,0.01103742948380453,-0.05330009807678905,-0.01555643363871159,0.0010747971761540264,-0.0029947326342083078,-0.04774843565733718,0.16873464645186928,0.008715123692403029,-0.0052024084305296765,0.031014775223869282,-6.177112478227614e-18,0.0804789850971053,-0.0029603237844219323,-0.004215864315581302,0.01220816567731067,-0.1999658058633267,-0.06857319877907016,-0.011363722053739195,0.010887488918803163,-0.03324988244714026,0.00911030480400851,0.028022961928113817,-0.012435971169515404,-0.04157646911802676,-0.05972850926495761,-0.0038347733018619834,-0.016615402555567645,-0.005363571368390415,-0.10275700716542796,0.09345708755119236,-0.2643382782155462,,,-1.8716945029315368e-18,,-6.419627123946542e-18,-2.811204918748567e-18,,-0.07952748187994593,-3.426011224605061e-18,-0.029367682114180498
2002-05-01,-0.00980935044207942,-0.01478830226966579,0.03172994392980871,-0.00045939535448291023,-0.0028908869691869126,-0.0037403948286444267,0.011979314081946732,0.006726328923432287,-0.017837490625602845,-0.03589072182964581,-0.002531405695783521,-0.008660304752906594,-0.01882538760349075,-0.013669474930841159,0.014017562576660342,-0.015354475669661838,0.013629505042083672,-0.0009768104463754638,,0.004840801966357589,0.01594772907868489,-0.028161553321008476,-1.205316250521084e-17,-0.014507124939707542,0.044399098604844006,-0.030534124647688694,-0.10490585333178513,0.008258199465745792,0.011486725238956141,-0.04012710547285017,-0.983237747588152,7.613607742269976e-06,-1.4266689083316247e-16,0.03339095914754838,-0.026280475442115182,-0.010815050299537998,-0.010888869093646341,-0.00476645114962778,-0.042206981493163535,0.11794694391114416,-0.003297316074668068,-0.007132301682467319,0.012438204485394205,-1.7971121129355463e-17,0.039172596458311865,-0.006753109127147387,-0.009738214035502592,0.007267919780327719,-0.16674396258839705,-0.07506480093552188,-0.0021034088954559526,0.005263792236658852,-0.03066537729087441,0.002734264892631121,0.013777021807979122,-0.016299978812907172,-0.0384763129207366,-0.04788159320059931,-0.007290816565775339,-0.03680879423740026,-0.00935992131188793,-0.07582291673258656,0.08410624452597912,-0.3492527993469089,,,-3.1118136496194718e-18,,3.046683137595425e-18,4.195440652998604e-19,,0.009494328530858005,-4.564981623103821e-18,-0.017296879040275534
2002-06-01,-0.005573804224663493,-0.007243239480206639,0.016203389919057492,0.0008018045131241802,-0.002849855634569957,-0.002890331140080746,0.000987564933929563,0.009847958104255572,-0.015484973065893089,-0.0293798422283224,-0.002316917513177648,-0.006541078760866963,-0.011709018971369006,-0.006531785474354446,0.007256639930618327,-0.01059372907825534,0.009021257271073805,-0.003938244558427159,,0.0019548547746335927,0.03356651530083821,-0.018067196665466998,-0.0,-0.011401521925055842,0.04451306240824343,0.007087782998886598,-0.058064186467230175,0.04956908134420189,0.02034989937620497,-0.1341668313786223,-0.7285279225903755,1.1658081788833158e-05,-5.126706744991295e-17,0.02736980628677347,-0.02687983339334481,-0.008470972773382546,-0.016641181772635943,-0.00525382228025845,-0.03908288199890489,0.1629796815059027,-0.0015473620800916788,-0.00933613981962034,0.04112556824695411,-0.0,0.027409848022409686,-0.0018611533593116021,-0.008466401362563878,0.0005979771754760129,-0.17181733700238397,-0.041541410654093086,0.019805515285034825,0.0008010283613847091,-0.012225333230486721,-0.0014123997750908623,0.017628144429652718,-0.011120931853397315,-0.02117825726839087,-0.02940689220448487,-0.009669833187824264,-0.013939717101651058,-0.0038154137827563508,-0.022163742690782185,0.09208822691413726,-0.34178389243652213,,,-0.0,,0.0,0.0,,0.08310506400416362,-0.0,-0.015429408546989605
2002-07-01,-0.006773929423884406,-0.0037453318523293904,0.015396606901563262,-0.0021469597182209666,-0.006300085266663151,-0.003738825266665318,-0.004821219109802836,0.003420334934253994,-0.021125814527075897,-0.02791051150523521,-0.003287096096779403,-0.01606206548076939,-0.012044692640800712,-0.005911745863260572,0.00542991695510536,-0.011923937411954764,0.010928972051784235,-0.0013848237283083744,,-7.495140339612365e-15,0.0572539046489871,-0.051014545659006524,-2.3021073104416847e-17,0.011582321052332782,0.11248228361412013,-0.0021361439036458162,-0.0768645121254631,0.06864019703128696,0.01727309553229474,-4.232287548993158e-18,-0.5995680205774897,-0.00018809031004947613,-3.545529112842999e-17,0.04896006598431775,-0.027415758284954274,-0.00597130624863203,-0.0015634923467566183,-0.0010061033215417934,-0.02721719824762636,0.08315896558408556,0.004433586471251549,-0.006949049822976221,0.04111554696511999,-1.1047963262507559e-17,0.027721780094909373,0.005949967868143355,-0.00041517515306077125,0.013230384348422324,-0.16526600751582546,-0.012940167285511768,0.013841312029397052,0.00879243153357012,-0.003409574110431105,0.003067374064742211,0.015756277900588624,-0.010761792860064002,-0.02183393073513698,-0.007640561489589347,-0.00807912169123529,0.008966763160810005,-0.015045450287319753,-0.0057156663012286986,0.11771189039248277,-0.36678238600394836,,,2.6415305023966003e-19,,1.1552246744944249e-18,2.7701629863109187e-18,,0.10484384866105356,9.13122371532044e-19,0.008151551312932973
2002-08-01,-0.016696818634130257,-0.014373028855645245,0.006700689095655683,-0.00399846429433516,-0.010662760410446207,-0.010216242826618675,-0.008092210570700049,0.0015735794869969183,-0.03206995172577415,-0.028368909528280736,-0.0027406638008816123,-0.014263311993164673,-0.015118435750447884,-0.017750936365275596,0.006579343046951362,-0.027039188514563932,0.015622013852822393,-0.003271884253022732,,0.0012335901197665046,0.08311155311455334,-0.05960598583831244,-4.539425528762014e-18,0.014534764846104366,0.18038598383444893,-0.03653469907883552,-0.08533945388089619,0.05951388768714528,0.013596216046091498,-1.497683192262099e-18,-0.5373846974856313,9.850925919492171e-05,-1.503512378322943e-17,0.008689633953834533,-0.03140482297873394,-0.009004798197146769,-0.06166889781010734,-0.001180628297457307,-0.037918522673161426,0.07781060664822081,0.02206949155592533,-0.006817875940924232,0.038892924652122,-2.4980465272734493e-17,0.0285226990393518,-0.004218220342259861,-0.00014515531428642965,0.04292674616664001,-0.18058045032671036,0.00944275798395148,-0.0021652428997967882,0.009334951470758692,-0.006272753159888456,0.006131768431532546,0.012237185861871273,-0.014777648715531085,-0.02134886609684768,-0.008175127998008899,-0.006241716174663905,0.0072296052692611,-0.0032644117548033496,-0.018002227202439953,0.12169372103700826,-0.31071547056024673,,,2.0184127609486623e-19,,2.439921164738638e-18,3.834553448968281e-19,,0.09023178284997217,-3.8058193699415674e-19,0.012955432900716084
2002-09-01,-0.01867323433659093,-0.017747382664136117,0.004682834272639629,-0.007138468093405068,-0.007877772422802303,-0.009286068906927446,-0.007400133363329481,0.003985248792543757,-0.03337479768106819,-0.058718995778125324,-0.004189796130686374,0.0009501183218116971,-0.019639398744272462,-0.02354385864034254,0.008215977074576875,-0.038876820540054036,0.019878796068443217,-0.0005195723376756091,,0.0,0.08616013237013118,-0.034123590453712625,-7.25443773176134e-07,0.001492166118593087,0.2034761366671813,-0.007802265407252438,-0.13975988854339283,0.054675055779824455,0.012149875822021752,-6.515655061519013e-07,-0.8045859049028743,2.5835434832182965e-05,-7.623251315372773e-07,0.0001813625901035983,-0.032371451593306254,-0.004905407680318562,-0.08757681400617875,0.000412815969643094,-0.07024909785273104,0.11522993681914166,0.06229597700082962,-0.010336342276376293,0.028949106216908316,-7.080248458949318e-07,0.04947936657005196,-0.0028282939330995308,-0.0037169253554874483,0.13841543435812065,-5.542318696292735e-07,0.05469423016809331,0.0328836844029691,0.020147304471604684,-0.0036792997398856935,0.010805156304374291,0.039420571517731394,-0.024233958845001007,-0.02607938107577528,-0.01093594799792149,-0.007685349108741695,0.03344234348421547,-0.0029252975682368316,-0.017570350146586863,0.13266678996872225,-5.904599636580753e-07,,,-9.296333686230185e-08,,2.2293943835410743e-07,7.241467887473811e-08,,0.08869939252038699,1.0021344967328925e-08,0.006762182945782029
2002-10-01,-0.018465379856725285,-0.013951275883307015,0.01153304918755081,0.004209535417191259,-0.009348133011785727,-0.007373810439226327,-0.0025021350190735907,0.012749210339157576,-0.031196465661334397,-0.04174962889292769,-8.359458547709122e-05,-0.003692030076187506,-0.013159693018198946,-0.020815463407320697,0.012321681429580502,-0.03712505994815005,0.01946447398773305,0.005692841777515695,,0.003127343571681108,0.07846734358437162,-0.05130837122130019,-1.809780392251167e-17,-0.009316024865978836,0.1948089692137005,-0.00711909324883929,-0.07810228737262999,0.05394190917690816,0.028162201942189737,-1.065209179911573e-18,-0.2860450617485423,-1.3367642081721705e-05,-5.2838266450246945e-17,0.013714704576849259,-0.013994956087902244,0.0040391597594206154,-0.0886059519400837,0.01564881922908392,-0.0515545354235153,0.16040247698049195,0.06467130629620531,0.005219314874009577,-0.019629657218035546,-5.3136716009251976e-17,0.06244975682920307,-0.0012023048166246815,0.010745751938975567,0.07968347100421663,-1.0254868057055455e-18,0.09365647657050637,0.0395232867509249,0.023965233735248753,0.001647544460230079,0.02615540162928054,0.05426427373671837,-0.013776465540546531,-0.010943768775575556,0.02628184151231543,0.007620827571831072,0.06358254260567063,0.0228096153526735,-0.009852440909514497,7.229397836115985e-18,-2.6933730702277034e-18,,,1.5334242649386919e-18,,8.180037178633873e-18,2.5590380967209987e-18,,0.11236944688368838,5.986192053655159e-18,-0.0056729430195473956
2002-11-01,-0.012774234182115731,-0.008897401266482743,0.007102750197607917,0.005387311946667654,-0.005068869733523448,-0.005120751331360142,-0.0021116219641216035,0.008312832441031431,-0.02020138782736677,-0.022774347918098865,-0.0005943434293248488,-0.0052399274603467565,-0.020068809772579896,-0.01381046855454189,0.010890268002756782,-0.02280661885601496,0.013702281374818303,0.0013555787415188449,,-0.0036821788014564935,0.06267104699008837,-0.04403742923690532,-6.102480265935821e-07,-0.00023200090308623115,0.1964532540616902,0.02659343956996232,-0.022432032996671104,0.06265172496451651,0.025402676765150345,-0.09447981236590951,-0.16651424554287633,-1.0087650903656717e-05,-6.252044672496696e-07,0.029497306361623437,-0.008064193555212297,-0.002689955340503983,-0.06258737702448829,0.015560613929534346,-0.01773354567205751,0.22930586489065,0.0582959347694305,0.0062396891216171336,0.04525369311246032,-3.2805786891734154e-07,0.05282743260749882,0.01867303712323133,0.017796616842946523,-0.00695344243567024,-0.029757660354394554,0.08458439330690326,0.0562996943431422,0.033970091148114175,0.018897062514626663,0.029136058924225522,0.06719624651888675,0.004754202470034674,0.009314327322194003,0.030783232719527633,0.008955502229139317,0.04521330080029345,0.0315736116055943,0.0004566393031321957,6.252044672354988e-07,-0.07445236270036525,,,-9.380138044147664e-08,,9.347775737170461e-08,-2.5567086443573162e-08,,0.07597042440739701,5.628905271442419e-08,0.003984706065382851
2002-12-01,-0.013549094544608528,-0.0030141487760215247,0.013362379921873497,0.008774346778226617,-0.0065812199540654275,-0.006881362929521287,-0.0014006531687251731,0.0032350532265566184,-0.020862102299546013,-0.017797198172555678,0.0009821152202872433,-0.009132784611449216,-0.016935860181637168,-0.012423495177648073,0.007183147212406702,-0.020455558496282944,0.009921873884388265,0.0014134531279289154,,0.0010801535432241839,0.05803775734598122,-0.05204363495636661,-8.540239708113573e-08,0.003473015674659641,0.21417568306321055,0.006660782568537067,0.0360909466288957,0.06361033838373668,0.017835567662768444,-2.959464904561003e-07,-0.16341348779407816,9.325962145313541e-06,-8.337862349127798e-08,0.033349342649368154,-0.005505143687399952,0.0022215170187260985,-0.05962167866288431,0.022861192994373114,-0.030378144532221853,0.20163814173622432,0.054332394870719614,0.016287884173257657,0.04270254305644887,-3.4715978508237e-08,0.05535726223296249,0.0007085625786564265,0.020838495063826033,-0.0009652465327893967,0.03584768067861676,0.07386896405868916,0.05485991155287123,0.028107281892356263,0.002476529586989939,0.033006365388141404,0.06461777398589147,-0.017526838848760252,0.01681608090107002,0.0018368449104277096,0.022203492078623092,0.04298407978668139,0.01709440800196728,-0.01359177604719331,3.797127529083794e-08,-0.006645470360836496,,,4.0237598277708353e-10,,1.6978860919242345e-08,3.0460575707074374e-09,,0.08513106059243117,1.0696973421496983e-08,0.010433650017980156
2003-01-01,-0.015433186673275867,-0.004655998978926145,0.014075670522648253,0.012208660545070159,-0.006063845488452181,-0.0067195709743163076,-0.007805644588468056,0.0003727651552685456,-0.02148005985707617,-0.017874409684069833,-0.0047037033968508855,-0.0068400931091179545,-0.009196075825935552,-0.013937939439818896,0.004680858835876369,-0.024454987523349736,0.0017007596120689502,0.0032886098251396646,,-0.0016885929718806227,0.0770389697277365,-0.042772880441584164,-7.762910387940212e-07,0.03418842813460205,0.1602333125577059,0.012293191632628464,0.07269584508134733,0.06341509485817767,0.017055199109570457,-3.9894213141741895e-07,0.06457171968149723,-6.537110901262798e-05,-4.6403898133262245e-07,0.022446560896952468,-0.01132418516942911,0.005544467657953627,-0.04807960514819583,0.02340877503404316,-0.02491193706500202,0.14484207461310294,0.02840915131107967,0.02115928326606679,0.01929262206434611,-2.391225149265274e-07,0.04873409896192217,0.003298333654772823,0.020505040006716026,-0.018526414660526267,0.037623378995042325,0.02998165576396005,0.03766368377254833,0.011837876764792941,0.007476831301204883,0.027997746317127252,0.05113556246577987,-0.003599092049057919,0.00020112818743991126,0.01667783121230984,0.023292957409751205,0.0035466510286595483,0.014886836931183462,-0.005873155746989438,0.05654645168336029,-1.1065289221639365e-07,,,3.922175507005367e-07,,3.429690466526114e-07,9.474287370889457e-08,,0.09761254228042673,2.781984198834276e-07,0.04324510376593896
2003-02-01,-0.012437455956294554,-0.002661494613055303,0.0006765765762852465,0.00691694475167826,-0.0048419254748085,-0.004064496733449699,-0.012524929766562888,0.0014032451552716146,-0.01917534152994579,-0.009558973783911955,-0.0038850777157022633,-0.0002970273132726702,-0.004930662639295784,-0.010541806911045472,0.00016147451651066558,-0.02563884889198185,-0.0005285154534377189,0.0007189632087871731,,0.0006722792082066779,0.0708767994749255,-0.03229819207041702,-7.272231122541853e-07,0.03503908540098974,0.18122745177746347,0.03390876214097833,0.06400151409630718,0.06773288657596875,0.022251716642400502,-5.209186862641506e-07,0.14989414553872804,-0.0001390763469455744,-4.216493109904893e-07,0.019532412662953934,-0.015862488786253372,0.011972587441673658,-0.020781872066660042,0.023716029842458432,-0.008363890134368258,0.11920830104204137,0.0308362720197806,0.026885441742011545,0.054058965928390657,-2.4574889174465704e-07,0.03685475437190805,0.0038252793451060084,0.024574723494046064,-0.012901679698602899,0.035450666379476525,0.022814953339025112,0.028788767369524394,0.013281382384540597,0.007768895731619241,0.026657681983666255,0.042742365541057176,-0.0003006979044226405,0.005392969225980094,0.02220600236780653,0.032367809375292655,0.0025200211886855614,0.02799780210334636,-8.393500251892046e-05,0.05594935873322976,-5.19951434180931e-07,,,4.3592798303373584e-07,,2.843636686116801e-07,7.122877118852635e-08,,0.08735434344926303,2.474732980487855e-07,0.04929108471207992
2003-03-01,-0.01523263027351528,-0.0008992720121188648,0.0015811181376590678,0.0048436410804365854,-0.007588581760846099,-0.0025901121114017605,-0.01408771342470437,0.0003684081415665185,-0.020624565954741075,-0.0036981269225962237,-0.0013070355964649443,-0.0017064691999996138,-0.008259854851981743,-0.01458074955081731,0.005186242822862365,-0.028998603328437136,-0.002877805055333835,-0.001000021859434891,,0.0009621745233683417,0.05978954560652772,-0.041922647834420824,-2.58678540698365e-06,0.04010269363982174,0.13580593008901762,0.06272685396237891,0.07366512805549541,0.0744266711198293,0.026551372524545553,-4.555246624944848e-06,0.251808228047506,-0.0001653233664224817,-2.451224446262824e-06,0.018464236359286682,-0.009845759625134105,0.014619453561775481,-0.020885925740864297,0.024621649404418668,-0.015017298356850953,0.07495064508646762,0.03163996812205408,0.02565295018023294,0.004599004427088143,-2.527792692053165e-06,0.04293907459375529,0.003960693082760342,0.024863935933633712,-0.051630268049417644,-0.0006096728669365242,0.020818629234469258,0.032589423479394426,0.015450115728101968,0.011422102493122891,0.026230606593491367,0.046263093671463036,-0.0003791963365569821,9.644305508368391e-05,0.031257228306606766,0.03146979203569536,0.005026039655998308,0.027984300938437696,-0.0018994255869188392,0.03467379731256986,-2.1083861994613107e-06,,,4.140075562206472e-06,,3.1164616007515615e-06,6.125945522104242e-07,,0.09111322777264459,3.0208581169686832e-06,0.05506607156773104
2003-04-01,-0.01977961844257011,-0.010699619489568046,-0.0017678225935279688,0.0023449751683989406,-0.007003327690923996,-0.006619652826775313,-0.020809937726594972,0.0006628720257072337,-0.032052489359680914,0.003387079410747465,-0.004779333548568039,-0.00907156244773721,-0.02453216509940835,-0.021398544061359145,-0.0016025513526231735,-0.043263570415007876,-0.007147907663601172,-0.004461220597205772,,-8.567000023708953e-15,0.035887552844616054,-0.03689821228127024,-5.103950959971418e-19,0.06029260236207697,0.16833501286721334,0.08308096111540068,0.06999970374595788,0.0881821813002979,0.02573442611295047,-9.405198335211463e-18,0.38362680556952833,0.0,-6.853998006465345e-19,0.015297902927155084,-0.01943051493834438,0.005486156698395396,-0.033703574501843754,0.017035096062332302,-0.04576653381798565,0.05115290520086317,0.03724750648473842,0.014446880071257254,-0.02266277537915376,-1.4507744520993428e-17,0.027381510468980286,-0.00938412408895257,0.017430377120164885,-6.806091428730126e-19,0.027378964346062275,0.015396571136612048,0.04893076880960496,0.00825745527234044,0.01142505705609649,0.013122898336968879,0.041655094933115436,-0.00840519187403016,-0.012410477829145712,0.024657418464113713,0.015358518082239581,-0.010957379165747716,0.03679451889439648,0.009721390442069267,0.03786657790301327,-0.05990206517008569,,,3.1543900864713026e-18,,6.289611905463007e-18,0.3423858092092798,,0.1005147377581823,4.219437163809492e-18,0.07699578642265674
