Date,equity_index_germany,equity_index_italy,equity_index_indonesia,equity_index_south_africa,equity_index_brazil,equity_index_canada,equity_index_mexico,equity_index_australia,equity_index_us,equity_index_argentina,equity_index_turkey,equity_index_china,equity_index_japan,equity_index_france,equity_index_russia,equity_index_uk,equity_index_south_korea,equity_index_india,equity_index_saudi_arabia,currency_saudi_arabia,currency_south_korea,currency_brazil,currency_russia,currency_japan,currency_uk,currency_canada,currency_south_africa,currency_eurozone,currency_australia,currency_mexico,currency_india,currency_china,currency_argentina,currency_indonesia,currency_turkey,commodity_natural_gas,commodity_lead,commodity_wti_crude_oil,commodity_zinc,commodity_gold,commodity_platinum,commodity_uls_diesel,commodity_silver,commodity_lean_hogs,commodity_soybean_meal,commodity_copper,commodity_unleaded_gas,commodity_orange_juice,commodity_live_cattle,commodity_kansas_wheat,commodity_soybean_oil,commodity_nickel,commodity_cotton,commodity_brent_crude,commodity_soybeans,commodity_aluminum,commodity_coffee,commodity_tin,commodity_gas_oil,commodity_wheat,commodity_sugar,commodity_corn,commodity_cocoa,commodity_feeder_cattle,government_bond_france,government_bond_mexico,government_bond_australia,government_bond_italy,government_bond_us,government_bond_canada,government_bond_china,government_bond_germany,government_bond_uk,government_bond_japan
2008-10-01,0.009078906903222012,0.00925278399056548,0.004913579313034676,0.006497257968422839,0.004797532120724007,0.007306935658937487,0.008195567637953642,0.0069524571396972846,0.015112480451964633,0.004644585118154618,0.005251199667529268,0.005917785936863054,0.012739211985510647,0.009903004175172302,0.0051600414673127135,0.010261520212118035,0.006675847494549948,0.006321386313436896,,0.027735201893074275,0.02074621780102998,0.012576638089162486,0.033844030478346505,2.0945290237877606e-08,0.023374364604428894,0.019812416513500686,0.013427516857347603,0.0219773172940186,0.011541966333184137,0.01870054569999385,0.03060880311523305,0.1392399940664338,0.03810522315517151,0.018609690001142275,0.012053639849441458,0.00962975038548441,0.006829652885167605,0.006215394036794658,0.006145337052826612,0.011716505423396984,0.0060866800592739335,0.007177003436125303,0.006179916341255534,0.02267312352576172,0.011223944051312475,0.005776581501860391,0.0057950146778607,0.010526292322577884,0.027103764159479942,0.00825890594435159,0.005791295042405756,0.006237132233616801,0.007983785081427382,0.005957491424718397,0.007707980285860519,0.010196140947164556,0.009000974806632398,0.006780305871873396,0.006590355719858611,0.008381501241938535,0.010185950707261613,0.008813711727696695,0.00855076270121949,0.03620293440681737,,0.0765842428006286,1.292349735839309e-07,,0.11594983208636883,0.22152493734790982,,0.023453315323263273,3.627348727421815e-08,1.9669381066322013e-08
2008-11-01,0.008699305214236997,0.009398845531283796,0.004907898345553155,0.0066633208460031715,0.004697670254303539,0.007279388583498786,0.008212298049293361,0.0069823102070772445,0.014329500054812084,0.004767340145291415,0.005165342110742816,0.006192755168958818,0.012623997756704478,0.0097742449186898,0.005038346459928223,0.010062233685883732,0.006473403463064072,0.00633880813626587,,0.00973324321619274,0.018647759457512073,0.012184027157652603,0.032923638175070664,1.0790744126021817e-06,0.022096686050651144,0.019397615286687386,0.01345010361699071,0.023204482164843797,0.011974556458087215,0.018702505511671116,0.03214037040148989,0.026589411264912054,0.042783178455787066,0.016455222084821326,0.012176916616674327,0.01035016251653905,0.006313661955857955,0.006025673582430201,0.006315845599405239,0.013132756639351848,0.006779652982004749,0.007080102809699273,0.006578838067342769,0.02720519421165909,0.011330525606617174,0.005682081540857529,0.005703900141587441,0.009821764729072605,0.02496843006816187,0.009265233334412717,0.006020196938876964,0.006465478520250445,0.008641024030179802,0.0058019383429774125,0.0080258835603688,0.009391682991943049,0.009374273543150513,0.006791202189374427,0.006491470320496604,0.009788926693851624,0.010291972347704539,0.008843683041155879,0.009296945449727504,0.032080553899552555,,0.08923760915343228,6.250270413496355e-06,,5.271387530205781e-05,5.1997667066955374e-05,,0.030578535641187614,1.540400536609129e-06,1.0339098022900964e-06
2008-12-01,0.008409241723039113,0.009133688457479933,0.004789817003079097,0.006656144706750057,0.004766107438693167,0.007444438097336204,0.008302620651435527,0.006905449638207233,0.014557735877351392,0.004792783057900943,0.005264390245716688,0.0061719773225478725,0.012351508332994289,0.009619445419054056,0.005195604921642742,0.010132855681187849,0.006299913207054446,0.00628453505245639,,0.009870166630136379,0.016572828298156653,0.012294852027509308,0.035010027486602556,1.2503357693106266e-06,0.022754728324730963,0.019525677615191514,0.013263878674967533,0.02100028478784239,0.011557698224225754,0.019335673754199603,0.03138165692663973,0.023957197836482355,0.04490053559893523,0.01543972661423208,0.012131755591576705,0.010850868693709355,0.006667395122733068,0.006260364245226359,0.006488556321751594,0.012999212990183641,0.006743901642763663,0.007340042214018209,0.00646996919318839,0.030282359751428047,0.01051751225742116,0.006020118599996158,0.0058458102325143054,0.010232972334367575,0.02541930014514938,0.009067822429573727,0.005899985523993364,0.006374278683101007,0.008568728845546492,0.005960050443707869,0.007740791902881565,0.010173291702770416,0.009457789031295042,0.007049663314462983,0.006747221375261404,0.009519601617560124,0.010705682235907042,0.008485584325380836,0.008811455139239897,0.03169140313673947,,0.07657510928380709,7.731727162571108e-06,,0.007078261784587005,0.013779456325067259,,0.025514178781362487,1.9051415081508597e-06,1.1582688139985566e-06
2009-01-01,0.007885876587376101,0.008455121734162234,0.004664473465428922,0.006510487637317533,0.004904858487365608,0.007567405681923074,0.007839130126956785,0.006553751686771848,0.014059170258617595,0.00473770630006739,0.005224595327756611,0.005903617223086947,0.012336217185981914,0.008931332949051445,0.005193781293424221,0.010223383736394653,0.006587520571983059,0.006439689376379952,,0.01538182392666354,0.015419751414780384,0.012134630293324202,0.025331978336247833,9.525406174773306e-08,0.023908782576977296,0.01977868141966462,0.013044390608100417,0.017650076365254792,0.010413579934093791,0.018302073007786062,0.030840740296906716,0.10566270859887567,0.04204157103961288,0.015686834263051713,0.011377884149154905,0.009279114816445739,0.007317398334267465,0.006272109056566287,0.00618395642421581,0.012656291666230871,0.006304613715247405,0.00776126410147145,0.006553787471691242,0.026077816316656045,0.010816347273460862,0.00633530126195133,0.006979678786531657,0.010991563223524995,0.025386483924979768,0.007972897014883788,0.005662991425863177,0.006101700394650972,0.008301162035238199,0.006160333900420012,0.007517496662772316,0.009840401558762348,0.009844797190923203,0.007163431561206714,0.007366183924092998,0.008168463980843943,0.012144913120533988,0.00804469332924886,0.008552033533570695,0.030875442174430365,,0.07141470253765023,7.128527056497501e-07,,0.1441804140425487,0.14849048299545245,,0.017914920690684188,2.8130748448338316e-05,8.942038066698841e-08
2009-02-01,0.007704257730816725,0.008284528609150075,0.004687872450065472,0.006749809181829248,0.005245938232807201,0.007595806835354087,0.007716882808178028,0.006662551772680865,0.013338987099718775,0.004924505065894272,0.005301033372316695,0.006029446275694313,0.011707514127600101,0.008842761724212281,0.005534087056570863,0.010200298616291677,0.006354038917903994,0.006387103574212193,,0.018950941986939248,0.014640715719199893,0.012387894350253796,0.02579409435051555,2.173010066514488e-08,0.024612397218726823,0.0192557010675348,0.01369736493966449,0.01745634317086965,0.010544419982153575,0.017374655130701484,0.02989469740955387,0.1752190092511129,0.03885953220539409,0.015760955471346837,0.011335008957161257,0.008446908609253243,0.007804329139160826,0.006196218365866401,0.006816429922808321,0.013669686231640978,0.006784817045285952,0.0072956096073601645,0.006958482009034604,0.023227119457983066,0.00932249222637599,0.006597180220942101,0.006976225638856468,0.01050990196149415,0.02504609389777652,0.007708993859528688,0.0055651061224050585,0.0061012496940273135,0.00790582808957662,0.006256237511745652,0.006968633752515674,0.010490088910861497,0.010047633371343975,0.007862498153193663,0.007062855886101402,0.007780953812627078,0.015489423047512437,0.007742504121757961,0.007808733143945123,0.03125553843158179,,0.06041063605788604,1.0729982634200727e-06,,0.10433381857724947,0.18068301114667976,,0.018460172604588706,3.6076418889465565e-08,1.981609799754381e-08
2009-03-01,0.00745603414764754,0.008058175857889064,0.004492614957303031,0.00634225322806615,0.005090284007755499,0.007211938493294943,0.007234925259764767,0.006328963217233114,0.012308586934842141,0.004916474229885716,0.005211608920335087,0.005916288295899719,0.011874312724354177,0.008636157217505096,0.00509684445949477,0.010058378801941019,0.005706345059384985,0.006224003740025873,,0.03210394899154692,0.013342185436366045,0.011894327017086379,0.022651407999545823,5.300187020641939e-10,0.024529071820332583,0.01928919963969823,0.013216939613686361,0.016902800820632488,0.010144828992700625,0.01584056166723675,0.029539305600584723,0.35769490142280724,0.04343844700582607,0.015271410908897188,0.011303100138400251,0.008963733518146784,0.007203406207392983,0.005981181993038574,0.006467762554627564,0.014089784845990789,0.00677299342153713,0.006995385803739646,0.0070814800456525055,0.022480597449542932,0.008947178426171409,0.006043329953870146,0.006932490299581741,0.00970294497301346,0.02741832502359681,0.007642486591816088,0.00540524311180031,0.006412017119691436,0.00765975595192806,0.006058563904362413,0.006676807390857187,0.01005450213426873,0.009840609154257832,0.008126628952544113,0.00671327849251396,0.007790807642538972,0.016116389592016892,0.007090954354369418,0.00766889275092925,0.03308449602125594,,0.05286815809988427,4.303339871443976e-09,,0.10827914750099556,0.14394501633497547,,0.018246673819283778,1.1558811536122046e-09,4.855619045599766e-10
2009-04-01,0.007142773704321377,0.007464497396116751,0.004220348754679468,0.00612085395108439,0.004992726824461215,0.007056897926111055,0.006991487215482853,0.006175806307995039,0.011919668962821019,0.0049531801648032515,0.0049459843676317485,0.005749349322769589,0.011179241344219897,0.008202648222532175,0.00490671539081822,0.009543934930796544,0.00545292085561635,0.005890859806952414,,0.01652886429598767,0.012714434008103598,0.011945574588615877,0.02258852464368771,7.359498458084991e-09,0.024467521663075538,0.018597756472636864,0.012327122710617203,0.017231505246909855,0.010041111184953334,0.01574537641659637,0.02971141424322709,0.17925436131070313,0.04398096211519077,0.014285119062877221,0.011129584332498558,0.009703562414895648,0.007272981652810367,0.006309470676759611,0.006228223217486428,0.01472614098371535,0.00686668442350772,0.007414872141207379,0.007237422164683471,0.025255477677986266,0.008750432552573535,0.005924704459948807,0.007115083558437142,0.009349462626959888,0.027057792235645865,0.007745656381035068,0.005425872109209245,0.006068794049807132,0.0072322778038553985,0.006294238261584293,0.006671303906910069,0.01016829240379078,0.01009277805718357,0.00786055335171698,0.007011009252829671,0.007942509439790458,0.01543207963312752,0.0074451441101316025,0.008153756503757268,0.030902721331074374,,0.05218652643868685,3.079131262339998e-06,,0.11264363675667767,0.18962654985611166,,0.018554660477899665,1.1650168667042157e-08,6.4577663843892885e-09
2009-05-01,0.006947825685084832,0.007163292549995369,0.004416455455913834,0.0059202434824234575,0.004614806108505251,0.006172445886064269,0.006552900604350706,0.006235258311936878,0.01136338371718844,0.005441557958834804,0.00464768168489845,0.00557511469640558,0.010436932198763087,0.007718029829285813,0.004379512001985819,0.008608521806678244,0.0056621566440142,0.004907522730982851,,0.00859604275418873,0.013484089075017035,0.010852485058866712,0.021528251230236176,1.191096349231244e-06,0.020124970256156546,0.01644702886453411,0.011605707043724076,0.018116445163501436,0.009986406709911305,0.01506485981228222,0.025217235842108384,0.02228505291861345,0.050617411609320186,0.014322844884875901,0.011381435456242393,0.009021405392670552,0.006479147883453669,0.005526667498743173,0.006889295884044403,0.016342470410774957,0.007783861277151741,0.006464592563153417,0.0070121742929062,0.029314531441380548,0.008025795327930746,0.0066282247510820935,0.005810207629900401,0.008456884894754475,0.027824547303107544,0.007755514064065245,0.005815514645524522,0.006239062892304153,0.007330341498807686,0.005617046722043034,0.006643302429883775,0.011776865603772902,0.008909723772781517,0.007579815103504677,0.00623618596668823,0.007839492032786643,0.013785667960878687,0.007753653778850063,0.008481810473992,0.027689835853745844,,0.07086286337954346,6.684732035234487e-06,,0.009862139534486296,0.0020478231758752174,,0.02261386328145565,1.6519585219125825e-06,1.0042226135255126e-06
2009-06-01,0.006970436525138664,0.0070768217644379084,0.00450628316884536,0.0060733976131294755,0.004684603926093305,0.006187981583737197,0.0066927997250840416,0.0063137024174208444,0.011435593432719156,0.005754405543733359,0.004822646816724649,0.005665091253062609,0.010712058056210666,0.007698477565541365,0.004367826530222833,0.008606482862839505,0.005655554175636868,0.004981674915796849,,0.008805213792941016,0.01335917141269411,0.01116158316884526,0.021293997819904993,7.67330736363465e-07,0.01990661806704679,0.015975941920975886,0.012068239426775443,0.018051767855606072,0.009995433739951442,0.01514561735944784,0.025517886474164683,0.02251712917511344,0.050988853457041426,0.014575709987453382,0.01198687318919359,0.009040257217741899,0.006646443630864783,0.005550753666701615,0.006590650166386627,0.016170507802404446,0.00771000413217878,0.006521850014176719,0.007021231109974534,0.028268655161185364,0.008073441249731214,0.006468855980411784,0.005778997164144576,0.008057142191123377,0.026918359042768458,0.007380612775223631,0.005726559869778105,0.006096464096772483,0.007258482181054903,0.005686472536570179,0.006632221576505354,0.012221678661448908,0.008923033909890573,0.0077661327305288685,0.006276954483048359,0.007494122837215582,0.01460338046124999,0.007483180036155616,0.008481916985678784,0.02663989440052521,,0.07349593852529339,6.489540923995462e-06,,0.012080579553390872,0.0025862346525440142,,0.022344381423611566,1.1025493823590854e-06,6.275451561720117e-07
2009-07-01,0.006790504598252829,0.006934170768612115,0.0043378639460974425,0.006005421963311506,0.004660978394196953,0.0060132122053452985,0.006539848890955835,0.0061842206223937605,0.011073286107780096,0.005696804101176862,0.00461206886622199,0.00562859774150376,0.010508954345112084,0.00750716708443757,0.004339011428844934,0.008329247536985537,0.00542864541354827,0.0049499413335230905,,0.00874194083808465,0.0131779203730752,0.011048029030396674,0.02179316065835254,9.328017700422495e-07,0.019708384008030648,0.015104825615279049,0.012154788356497585,0.017996113232370364,0.009917135507443555,0.015348733362248955,0.02584495546755332,0.02019953872471983,0.05227586041325737,0.014472650599528042,0.01170585996797474,0.009237047253321196,0.006539511551294697,0.005648131756915112,0.006361187722704245,0.01594643147232417,0.00768208200271788,0.006567203154403732,0.006963315159306905,0.029605016869199578,0.008320939637794669,0.006204973923236829,0.005708494365877834,0.007735354077115447,0.0275972216287096,0.007535491299741197,0.005827204591552241,0.005833499471279425,0.007177150220309617,0.005668126662796766,0.006741746805340069,0.011287010878267808,0.008703830282753169,0.007846991190692739,0.006322381446124224,0.007581734021674811,0.014331900550962087,0.007658397769712431,0.008102958608081495,0.027351754867791345,,0.07294052876304884,4.93219329854664e-06,,0.015952448602765228,0.00014381605922542045,,0.022109940543626395,1.1922274771596264e-06,7.565346458243752e-07
2009-08-01,0.006764447379199947,0.00692544654979386,0.0043426322644228065,0.005989411463480786,0.004648699204976842,0.005999595757885493,0.006588303148094052,0.006186808798674723,0.0110581926874087,0.005694343932646043,0.004641380004350288,0.005590510421123831,0.01045352548376905,0.007510089401216501,0.004350173030492514,0.008405956625330802,0.005414585567787082,0.004930659421544645,,0.008704993236877163,0.013152688788870942,0.011006480635574505,0.02187784073032089,1.0435797057440863e-06,0.01977942885253003,0.01498391727576989,0.012294142252069516,0.01783736886446481,0.009949237086368305,0.015526111878448679,0.025586337497543316,0.02092151164567065,0.05287906210425135,0.014537244271504317,0.011926246943922593,0.009746587499532626,0.006574612916059511,0.005665840156028953,0.0064044197063836275,0.016020009929107664,0.007691164409168787,0.006545490962227168,0.006999248112344136,0.029599272548955852,0.008172479852782938,0.0062663587979830526,0.005672014745861495,0.0077749185317443565,0.027643143869709345,0.007473016769404062,0.005816099186474774,0.006020635868235862,0.007207208899402854,0.005673216819737454,0.006688758524936833,0.011223899889475232,0.008728424211031115,0.007866090299025769,0.0063034613683584755,0.007561735851741176,0.01410643428073348,0.007595504617500642,0.007922285416720016,0.027427578099692294,,0.07641355952226167,5.689557361255805e-06,,0.013493896587400956,2.022821969540207e-05,,0.022189714193206384,1.3063326906342878e-06,8.43150971180949e-07
2009-09-01,0.00671918688361014,0.006870493987474095,0.00430140589914799,0.006005428814499336,0.004553147693308886,0.005970604093914853,0.006619830180405569,0.006083367736979977,0.010980526738181534,0.0055944921404594864,0.00466577998436816,0.005575655140083155,0.010620388697453603,0.007448577288433815,0.004267929887778797,0.008330277065851889,0.005326365430362278,0.004885859110809555,,0.008586425791220844,0.012785858291893283,0.010849912495655265,0.02082431132608107,4.479177542910925e-19,0.020324598420820055,0.014915105099102509,0.012051759004920126,0.01774470506267157,0.009849925863487504,0.015679012016040165,0.025493096560680044,0.018955543007581777,0.052906266298693966,0.014193426668237972,0.011961613169773015,0.008934202433026736,0.006587971196397202,0.005618591747717086,0.006389523742281498,0.015524835064015568,0.007638285950261907,0.006564885617209013,0.006887899853903647,0.028488734955133,0.008349216705682916,0.006298093148376689,0.0057339078390141185,0.007885301005256511,0.027667605429239944,0.0076841887307150655,0.005880046646863367,0.006244765042846339,0.007125024823851081,0.005691265176598083,0.006796960140901054,0.011263796799107374,0.008627232155999713,0.0077935077042986765,0.006381415654684888,0.007793778616828078,0.013913077459423747,0.007531561194740752,0.007718484133919256,0.027540702492645484,,0.07495705978782737,2.7538407675595466e-19,,0.00864954164320374,2.950417648302279e-19,,0.022286897530852327,5.59798487879669e-19,1.177970933765678e-18
2009-10-01,0.006774045829312835,0.0068983219774163265,0.004300306724191509,0.006070252840902269,0.0045667917274210225,0.006019193102364926,0.00652711781361654,0.006129273353477955,0.010935272055275868,0.00561294002267863,0.004735025271435899,0.005562638083293276,0.010623877722544969,0.00748741782737398,0.004281629552240681,0.008248645855639758,0.00533604065620391,0.004862368303669928,,0.008539456545054528,0.012574641482801364,0.010903403693211163,0.020413346070359936,6.914119106083211e-07,0.020072906218627645,0.015025154687988198,0.012532144699556283,0.018010052924635016,0.009835835628966866,0.015503362841214494,0.025393472921235085,0.01952523973891253,0.05126032306240237,0.014131152537954465,0.012152370569489672,0.009804753085769984,0.006403129441721303,0.0056648088157871075,0.006324200134351848,0.01582294835060734,0.007761800977437822,0.006674589912672684,0.007139139627004848,0.0266904152699952,0.008286023832058802,0.006208748802099092,0.005730728875096519,0.007647632169278757,0.02847142898766471,0.007612018006709279,0.005890387464156647,0.006081032067478114,0.0071240322501346515,0.005736380607069124,0.0067815063980266235,0.010968359526122238,0.00855969439980633,0.007896542423975533,0.006446698098531836,0.00761125408092045,0.014822948569745415,0.007328724858862842,0.007737452360637187,0.028606191767789817,,0.07754705173921622,3.61495372916784e-06,,0.008814995523543962,7.070061733815455e-06,,0.022318008600372884,7.71981392492962e-07,5.383875091406128e-07
2009-11-01,0.006784384197338933,0.006951689410798942,0.0042820019070788,0.006158110706896131,0.0045645700012155776,0.005953294787290088,0.006415802830468942,0.006199281258680364,0.010850046851067444,0.005738265783710778,0.004923068436992528,0.005579025548463249,0.010770382147539982,0.007476487466579898,0.0042721759737620706,0.008366311267513001,0.005304987717862914,0.004834856240626786,,0.008753056748616414,0.012415178548110885,0.010927147507015969,0.02043883602483892,9.585917534260303e-07,0.02039896725628371,0.014728128137785191,0.012598777542024656,0.01784528880642756,0.009929488794282928,0.015494638479728826,0.02540038092766803,0.019369289197050086,0.051472800877703714,0.01408587092286666,0.012526914427525019,0.010821723538664785,0.006731030965330324,0.005540932482405055,0.006750883314456168,0.01468938594221906,0.007358560504219804,0.0065154257523754415,0.0070260850862711045,0.027915034340575524,0.008586427520259387,0.006034976803751838,0.005621265821881617,0.008039489290587171,0.028041317339956552,0.007477533471522226,0.005910419255324581,0.006295001099418481,0.006997981427419277,0.005607588797584628,0.006960522737614733,0.010974716418108137,0.00851704822940886,0.008229283384097681,0.006374813629884492,0.007544755361178411,0.014712931801686115,0.007646823452080935,0.007801632966735025,0.027450617710575775,,0.08173007456702917,5.169144980812932e-06,,0.02007767522333206,2.4695404702918475e-05,,0.021642457771622,9.864461160202034e-07,7.07440059627439e-07
2009-12-01,0.006822011561130844,0.00701656410675214,0.004320484471699848,0.006233369760123488,0.0045863835673618115,0.005975768416249265,0.006466808908265806,0.006230738819012547,0.010860764220168084,0.005907211793681736,0.004787037658679689,0.005643481851290407,0.010731013499126153,0.007490846768998985,0.004322904934180469,0.008342510667085653,0.005310535761523804,0.004847193042199729,,0.008632333977315892,0.012473834452641566,0.010777575075113807,0.020788113293172563,8.000203867223998e-07,0.02105337479445251,0.014458071520503345,0.01275506095380381,0.018238577989251673,0.009978162951941812,0.015255738538491503,0.02526551277153502,0.01859513152456526,0.05247222389952768,0.013952714112763144,0.012441085598864154,0.01119555643847992,0.006730979285722245,0.005552097879641487,0.006780943178076114,0.015223344385289654,0.0074746232506774654,0.0066054492950982195,0.0072598684181206085,0.027410963533500525,0.00856339718945225,0.005929790105707555,0.005716862116004558,0.008053571845838004,0.027432104340749507,0.007538928412313825,0.006017944800001112,0.006393580329479218,0.006959502766744262,0.005656078576192559,0.007024434227163387,0.010743399659207613,0.008865841030169536,0.00818898334963394,0.006463951617426458,0.007620023160379678,0.014840203021987146,0.008035068289761617,0.007729313444632648,0.02660895672449237,,0.083982583104988,4.0301511295654394e-06,,0.014755477538194449,1.1030625154114242e-05,,0.022672162009645964,8.289441914374177e-07,5.872806944080294e-07
2010-01-01,0.00669229151063843,0.006903170732640878,0.004339307981806157,0.006194367234410894,0.004501317055608834,0.0058815744289208655,0.0064122751070251754,0.006162620883201702,0.010818000926923027,0.0059257311512418915,0.004792862625506145,0.005570477139138041,0.010905370431709959,0.007407653813537217,0.004374434521289865,0.008242952537118485,0.005280158414257889,0.004811292190503686,,0.008339122453872642,0.012546325181146052,0.010509632803677466,0.02079931628913594,5.848691125299502e-07,0.02110682301273473,0.014359045987993245,0.012612101041450722,0.017934183114652093,0.009948514602765687,0.015387845303438842,0.025510178726891458,0.020418947827974418,0.05229564388434791,0.01403428858331679,0.01249220151577523,0.011063646869872592,0.00645707655862638,0.005472934119998406,0.006494514713631697,0.015055566344714721,0.0075478306299477365,0.006484684008680231,0.00717666463096822,0.02785978596921836,0.008318322093528294,0.005843679402705095,0.00567456456862767,0.008234062153957772,0.027773955438914578,0.00743114147992752,0.0058929043400166225,0.006444834119366769,0.006862638687667353,0.005568766917729516,0.006765422146243908,0.010515051565050634,0.008881183979309464,0.008234509980155368,0.006385661063578277,0.0074576396225253545,0.0156771160100069,0.007801183098787694,0.007691030128367803,0.02717665342056225,,0.08822471027349585,3.6536836233540096e-06,,0.0004006705132287845,4.802790243217829e-06,,0.02250474835134473,6.532266457883169e-07,4.608053392884401e-07
2010-02-01,0.006692160417049551,0.006931269502193455,0.004368743989054716,0.006193900232409913,0.004496756081761064,0.005859109865135897,0.006371135749358132,0.006149687439413747,0.01074507779776145,0.0059584298222467025,0.004819992614303971,0.005614397615170036,0.010852391030697201,0.007421356356315486,0.004405049423318728,0.00825409356924307,0.005302688633314041,0.004810630540495271,,0.00835224262240185,0.012539203633316688,0.010446093142343774,0.020725073863963477,6.080513116492776e-07,0.021391019421704703,0.014352449530152016,0.012688393747498056,0.018059000756380082,0.009973783689051805,0.015350002131483432,0.025433810492802605,0.01999876741673164,0.05283699782975249,0.014049779243879042,0.012576192817816351,0.01083050936558746,0.006416682146054235,0.005481590348031729,0.006538335925553133,0.01498070878787863,0.007532256069058805,0.006456103526120777,0.007161116157420952,0.026715651687572287,0.008288449641109783,0.005871077076137086,0.005663768078688048,0.00821657578381606,0.027494646039379546,0.007416449563502451,0.005858790457575417,0.006245081930303436,0.006728285734435456,0.005552551161393426,0.006748764545765044,0.01046358047990351,0.008948884932095353,0.008211584974727461,0.0063737615586486425,0.007444892821288896,0.016629706586224428,0.0077034584473645645,0.007832870204492281,0.027061744222294962,,0.08887961876915466,4.254635811054982e-06,,0.0003307226268615092,5.483773078611664e-06,,0.02283296976836057,6.761554752031152e-07,4.826338243847892e-07
2010-03-01,0.0066101907332138474,0.006881612597061324,0.004307809246458322,0.006147624372959143,0.0044519088079588084,0.00582470043708253,0.006243493899502349,0.00615115977931635,0.010577068742506291,0.005770815353677274,0.004737689403080389,0.005603694595193438,0.010825208147205521,0.007330234624011286,0.004361348473501779,0.00820448803310712,0.005268429330473249,0.004703504420194215,,0.008032596881524849,0.01246562186494746,0.010397696266850392,0.0207726096279572,1.834301242440244e-18,0.021430857214668284,0.014164611101132282,0.012464634926387089,0.01830009408399199,0.0099429555135421,0.01503813838038908,0.02523257535333244,0.01876490311872159,0.053931017285841036,0.013861105118372932,0.012496928424392786,0.011285502831628266,0.006566937789423285,0.0054974904128313766,0.006476956492679425,0.015051874605903284,0.007527879512073663,0.0064433544729154335,0.007139509291098611,0.026531366816320595,0.008427074046645383,0.0058114154889691745,0.005672720386232232,0.008431396878814121,0.027446488468648916,0.007571883984479746,0.005920413203954431,0.006222314491261979,0.006732388307366257,0.0055662877036247935,0.006878926984776104,0.010267164474905128,0.008801980694975637,0.008189510648970309,0.006346944157880991,0.00759967343240644,0.018429215700495577,0.007976018882547693,0.007845800330748703,0.027004369889707256,,0.08869678590501903,2.7558734680138954e-19,,2.1161727553737712e-19,5.910837555111567e-19,,0.02346178454253573,4.434229420521597e-19,6.553552835341994e-19
2010-04-01,0.006598173138089286,0.006967294315951451,0.004297428127190025,0.006098140936623104,0.004488139513070033,0.005843501067808558,0.006352076637766533,0.006128426405607388,0.010453026949279241,0.0057900075007103965,0.004738488907097902,0.005594793762592335,0.010874071385854868,0.007407848963648388,0.004372279427070477,0.008235006603731016,0.005284279102454359,0.004717014426466928,,0.008028156459881157,0.012424206154312565,0.010352779526815539,0.020747997841677787,7.646256434104486e-19,0.021322072615948637,0.014285388384577992,0.012529349803126538,0.018327644224458397,0.009954388458146179,0.015028841562917849,0.025397083161195873,0.018920772976800296,0.05375358801755073,0.013869178380504148,0.012536345958082472,0.011505117665011385,0.006540119514812709,0.005520756137517198,0.0064608832329931505,0.014872300228343146,0.0074261954839151,0.00647309336774496,0.0070215911459148225,0.025624599604804354,0.008237191057902916,0.005948722952391373,0.005784512099330319,0.008425763283259407,0.0277384514939617,0.007401169472625486,0.00592981017019253,0.006216957534091026,0.006723288831087169,0.0055793150433179894,0.006783053199002179,0.010368986208318815,0.008743926995883222,0.008332175983005204,0.0063697431068860276,0.007447600278143902,0.01847910813169427,0.0077104692569696645,0.007916205591245328,0.027384912771864688,,0.09060214912463094,2.2876883724990274e-19,,9.531874566292093e-20,1.549041272312117e-19,,0.023444736289688305,3.444983059540945e-19,5.216238414853375e-19
2010-05-01,0.006446202728378537,0.006649193097428036,0.004251645145535883,0.00605615694721662,0.004361404039526622,0.005796444334960342,0.0061913744649117275,0.005793964393992498,0.009921002489438868,0.005579573037814877,0.004719052852674072,0.005537638260045174,0.010316722323623823,0.0070763757745196795,0.004283955894113982,0.007840763894426556,0.005113750881977459,0.004707438765616749,,0.007991955526312962,0.011647512426106389,0.010100853264637635,0.018953697645128515,4.825647357072159e-08,0.020186395748361067,0.014228877440328233,0.012374303923375381,0.01622485531228865,0.009394549378823634,0.014405733080905179,0.023811318039064708,0.04018134358940005,0.056518350276950964,0.013888673337949436,0.012233729896779658,0.014371443700541935,0.00601145221627101,0.005160970894265606,0.006207167856895669,0.014792778051583067,0.006933053324143818,0.006059769227559303,0.006809394283256021,0.02452831673238242,0.007589534243141525,0.005945236917822114,0.005454904786478653,0.008828687218110594,0.026981288553404918,0.007138302959067342,0.005931907455851387,0.005864911642811166,0.006513278045934544,0.005197865324037813,0.006524405534836315,0.009886017869843331,0.008580601281340318,0.00850812174334584,0.005991187329744736,0.007104004312472312,0.018299035318682523,0.007535111301304654,0.00726401811416751,0.02459020005005488,,0.09551388481646746,0.12574601260319526,,3.523581835178351e-07,0.001604565432413096,,0.020748776412154012,5.140843539472585e-08,4.0056407987621225e-08
