BCOMWHTR Index Settings Total Return Analysis,,,,,,
Range01/29/1960 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 755 Month Holding Period Chart,,,,,,
Bloomberg Wheat Subindex Total Return Max Cuml Total Return 1247.5825% On 04/30/1996,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
3/31/1992,137.25,--,561.48%,549.76%,-4.91%,-4.91%
2/28/1992,144.33,--,595.62%,583.30%,-6.97%,-6.97%
1/31/1992,155.15,--,647.76%,634.51%,9.13%,9.13%
,,,,,,
12/31/1991,142.17,--,585.20%,573.06%,10.99%,10.99%
11/29/1991,128.09,--,517.33%,506.39%,0.99%,0.99%
10/31/1991,126.84,--,511.30%,500.47%,9.80%,9.80%
,,,,,,
9/30/1991,115.52,--,456.73%,446.87%,4.06%,4.06%
8/30/1991,111.01,--,435.02%,425.54%,4.97%,4.97%
7/31/1991,105.76,--,409.69%,400.66%,7.46%,7.46%
,,,,,,
6/28/1991,98.41,--,374.31%,365.91%,-5.24%,-5.24%
5/31/1991,103.85,--,400.53%,391.66%,1.81%,1.81%
4/30/1991,102.01,--,391.65%,382.94%,-4.02%,-4.02%
,,,,,,
3/29/1991,106.28,--,412.22%,403.15%,6.90%,6.90%
2/28/1991,99.42,--,379.18%,370.69%,-0.89%,-0.89%
1/31/1991,100.32,--,383.50%,374.93%,1.51%,1.51%
,,,,,,
12/31/1990,98.83,--,376.29%,367.86%,0.11%,0.11%
11/30/1990,98.71,--,375.76%,367.33%,-4.82%,-4.82%
10/31/1990,103.71,--,399.83%,390.97%,-5.04%,-5.04%
,,,,,,
9/28/1990,109.21,--,426.34%,417.02%,0.67%,0.67%
8/31/1990,108.48,--,422.83%,413.57%,-8.19%,-8.19%
7/31/1990,118.16,--,469.48%,459.39%,-12.31%,-12.31%
,,,,,,
6/29/1990,134.75,--,549.41%,537.91%,-1.83%,-1.83%
5/31/1990,137.26,--,561.54%,549.82%,-2.82%,-2.82%
4/30/1990,141.24,--,580.70%,568.64%,6.15%,6.15%
,,,,,,
3/30/1990,133.06,--,541.27%,529.91%,-2.25%,-2.25%
2/28/1990,136.12,--,556.04%,544.41%,1.95%,1.95%
1/31/1990,133.52,--,543.48%,532.08%,-7.53%,-7.53%
,,,,,,
12/29/1989,144.39,--,595.88%,583.55%,0.99%,0.99%
11/30/1989,142.97,--,589.03%,576.83%,3.01%,3.01%
10/31/1989,138.79,--,568.90%,557.05%,-2.46%,-2.46%
,,,,,,
9/29/1989,142.3,--,585.80%,573.65%,2.65%,2.65%
8/31/1989,138.62,--,568.10%,556.27%,0.91%,0.91%
7/31/1989,137.38,--,562.10%,550.37%,-4.34%,-4.34%
,,,,,,
6/30/1989,143.61,--,592.15%,579.89%,3.09%,3.09%
5/31/1989,139.31,--,571.39%,559.50%,-3.57%,-3.57%
4/28/1989,144.46,--,596.24%,583.90%,3.32%,3.32%
,,,,,,
3/31/1989,139.83,--,573.90%,561.96%,-6.41%,-6.41%
2/28/1989,149.41,--,620.07%,607.32%,-0.53%,-0.53%
1/31/1989,150.2,--,623.88%,611.06%,0.86%,0.86%
,,,,,,
12/30/1988,148.91,--,617.68%,604.97%,3.63%,3.63%
11/30/1988,143.7,--,592.56%,580.29%,2.27%,2.27%
10/31/1988,140.5,--,577.17%,565.17%,0.88%,0.88%
,,,,,,
9/30/1988,139.28,--,571.25%,559.36%,0.37%,0.37%
8/31/1988,138.77,--,568.79%,556.94%,10.15%,10.15%
7/29/1988,125.98,--,507.15%,496.39%,-6.37%,-6.37%
,,,,,,
6/30/1988,134.55,--,548.48%,536.99%,10.66%,10.66%
5/31/1988,121.59,--,486.00%,475.62%,12.03%,12.03%
4/29/1988,108.53,--,423.08%,413.81%,2.99%,2.99%
,,,,,,
3/31/1988,105.39,--,407.91%,398.91%,-7.04%,-7.04%
2/29/1988,113.36,--,446.35%,436.68%,-0.84%,-0.84%
1/29/1988,114.33,--,451.00%,441.24%,5.41%,5.41%
,,,,,,
12/31/1987,108.46,--,422.73%,413.47%,-1.86%,-1.86%
11/30/1987,110.52,--,432.64%,423.20%,3.32%,3.32%
10/30/1987,106.97,--,415.54%,406.41%,3.07%,3.07%
,,,,,,
9/30/1987,103.78,--,400.17%,391.31%,1.41%,1.41%
8/31/1987,102.34,--,393.22%,384.48%,4.23%,4.23%
7/31/1987,98.19,--,373.21%,364.83%,-0.27%,-0.27%
,,,,,,
6/30/1987,98.46,--,374.51%,366.10%,-5.66%,-5.66%
5/29/1987,104.36,--,402.99%,394.08%,0.56%,0.56%
4/30/1987,103.78,--,400.17%,391.31%,3.25%,3.25%
,,,,,,
3/31/1987,100.51,--,384.41%,375.83%,2.11%,2.11%
2/27/1987,98.43,--,374.39%,365.98%,1.86%,1.86%
1/30/1987,96.63,--,365.73%,357.48%,5.49%,5.49%
,,,,,,
12/31/1986,91.6,--,341.49%,333.67%,-3.62%,-3.62%
11/28/1986,95.04,--,358.06%,349.94%,5.05%,5.05%
10/31/1986,90.47,--,336.02%,328.30%,8.68%,8.68%
,,,,,,
9/30/1986,83.24,--,301.19%,294.08%,2.01%,2.01%
8/29/1986,81.6,--,293.29%,286.33%,1.02%,1.02%
7/31/1986,80.78,--,289.34%,282.44%,5.21%,5.21%
,,,,,,
6/30/1986,76.79,--,270.08%,263.52%,-0.70%,-0.70%
5/30/1986,77.33,--,272.70%,266.10%,-14.89%,-14.89%
4/30/1986,90.86,--,337.92%,330.16%,14.16%,14.16%
,,,,,,
3/31/1986,79.59,--,283.61%,276.81%,6.90%,6.90%
2/28/1986,74.46,--,258.85%,252.49%,0.46%,0.46%
1/31/1986,74.11,--,257.20%,250.87%,-4.07%,-4.07%
,,,,,,
12/31/1985,77.26,--,272.36%,265.76%,3.19%,3.19%
11/29/1985,74.87,--,260.83%,254.44%,2.75%,2.75%
10/31/1985,72.86,--,251.17%,244.95%,9.69%,9.69%
,,,,,,
9/30/1985,66.43,--,220.16%,214.49%,3.85%,3.85%
8/30/1985,63.97,--,208.28%,202.82%,-5.98%,-5.98%
7/31/1985,68.03,--,227.89%,222.08%,-7.49%,-7.49%
,,,,,,
6/28/1985,73.54,--,254.43%,248.15%,2.00%,2.00%
5/31/1985,72.1,--,247.49%,241.33%,-3.03%,-3.03%
4/30/1985,74.35,--,258.34%,251.99%,-0.12%,-0.12%
,,,,,,
3/29/1985,74.44,--,258.76%,252.41%,6.76%,6.76%
2/28/1985,69.72,--,236.04%,230.08%,-1.06%,-1.06%
1/31/1985,70.47,--,239.64%,233.62%,1.55%,1.55%
,,,,,,
12/31/1984,69.4,--,234.46%,228.54%,-0.99%,-0.99%
11/30/1984,70.09,--,237.82%,231.83%,-2.28%,-2.28%
10/31/1984,71.73,--,245.71%,239.59%,5.44%,5.44%
,,,,,,
9/28/1984,68.03,--,227.88%,222.07%,-0.60%,-0.60%
8/31/1984,68.45,--,229.88%,224.03%,-3.24%,-3.24%
7/31/1984,70.74,--,240.93%,234.89%,-1.89%,-1.89%
,,,,,,
6/29/1984,72.1,--,247.51%,241.35%,0.01%,0.01%
5/31/1984,72.09,--,247.46%,241.30%,5.07%,5.07%
4/30/1984,68.61,--,230.68%,224.82%,-3.39%,-3.39%
,,,,,,
3/30/1984,71.02,--,242.28%,236.21%,13.80%,13.80%
2/29/1984,62.4,--,200.76%,195.43%,0.94%,0.94%
1/31/1984,61.83,--,197.97%,192.69%,-8.83%,-8.83%
,,,,,,
12/30/1983,67.81,--,226.82%,221.03%,2.95%,2.95%
11/30/1983,65.87,--,217.44%,211.82%,-2.79%,-2.79%
10/31/1983,67.76,--,226.55%,220.76%,-3.65%,-3.65%
,,,,,,
9/30/1983,70.32,--,238.93%,232.92%,-8.93%,-8.93%
8/31/1983,77.22,--,272.16%,265.57%,5.92%,5.92%
7/29/1983,72.9,--,251.36%,245.14%,5.26%,5.26%
,,,,,,
6/30/1983,69.26,--,233.79%,227.88%,1.61%,1.61%
5/31/1983,68.16,--,228.50%,222.68%,-4.34%,-4.34%
4/29/1983,71.26,--,243.42%,237.34%,-2.16%,-2.16%
,,,,,,
3/31/1983,72.83,--,251.02%,244.80%,12.85%,12.85%
2/28/1983,64.54,--,211.06%,205.55%,-8.22%,-8.22%
1/31/1983,70.32,--,238.91%,232.91%,4.58%,4.58%
,,,,,,
12/31/1982,67.24,--,224.06%,218.32%,-3.77%,-3.77%
11/30/1982,69.87,--,236.75%,230.78%,4.93%,4.93%
10/29/1982,66.59,--,220.93%,215.24%,-0.08%,-0.08%
,,,,,,
9/30/1982,66.64,--,221.20%,215.51%,-9.63%,-9.63%
8/31/1982,73.74,--,255.42%,249.12%,-1.80%,-1.80%
7/30/1982,75.1,--,261.95%,255.53%,-2.67%,-2.67%
,,,,,,
6/30/1982,77.16,--,271.89%,265.31%,-2.01%,-2.01%
5/31/1982,78.74,--,279.50%,272.78%,-5.29%,-5.29%
4/30/1982,83.15,--,300.72%,293.62%,-0.49%,-0.49%
,,,,,,
3/31/1982,83.55,--,302.67%,295.54%,2.13%,2.13%
2/26/1982,81.81,--,294.27%,287.29%,-5.36%,-5.36%
1/29/1982,86.44,--,316.59%,309.21%,-2.74%,-2.74%
,,,,,,
12/31/1981,88.87,--,328.33%,320.74%,-10.08%,-10.08%
11/30/1981,98.83,--,376.34%,367.90%,-4.65%,-4.65%
10/30/1981,103.66,--,399.59%,390.74%,4.62%,4.62%
,,,,,,
9/30/1981,99.08,--,377.54%,369.08%,3.14%,3.14%
8/31/1981,96.06,--,362.98%,354.78%,-3.56%,-3.56%
7/31/1981,99.61,--,380.10%,371.59%,5.89%,5.89%
,,,,,,
6/30/1981,94.07,--,353.37%,345.34%,-8.01%,-8.01%
5/29/1981,102.26,--,392.84%,384.11%,-5.71%,-5.71%
4/30/1981,108.45,--,422.69%,413.43%,2.44%,2.44%
,,,,,,
3/31/1981,105.87,--,410.25%,401.21%,-4.03%,-4.03%
2/27/1981,110.31,--,431.66%,422.24%,-2.58%,-2.58%
1/30/1981,113.23,--,445.72%,436.05%,-5.88%,-5.88%
,,,,,,
12/31/1980,120.31,--,479.84%,469.57%,-6.01%,-6.01%
11/28/1980,128.01,--,516.94%,506.01%,-1.46%,-1.46%
10/31/1980,129.9,--,526.06%,514.97%,6.06%,6.06%
,,,,,,
9/30/1980,122.47,--,490.27%,479.81%,6.53%,6.53%
8/29/1980,114.97,--,454.09%,444.28%,-1.00%,-1.00%
7/31/1980,116.13,--,459.70%,449.78%,8.01%,8.01%
,,,,,,
6/30/1980,107.51,--,418.17%,408.99%,4.96%,4.96%
5/30/1980,102.43,--,393.67%,384.93%,1.63%,1.63%
4/30/1980,100.78,--,385.73%,377.13%,4.09%,4.09%
,,,,,,
3/31/1980,96.82,--,366.65%,358.38%,-13.09%,-13.09%
2/29/1980,111.41,--,436.95%,427.44%,-5.79%,-5.79%
1/31/1980,118.26,--,469.96%,459.87%,4.06%,4.06%
,,,,,,
12/31/1979,113.65,--,447.75%,438.04%,0.66%,0.66%
11/30/1979,112.9,--,444.14%,434.50%,4.51%,4.51%
10/31/1979,108.03,--,420.64%,411.42%,-5.55%,-5.55%
,,,,,,
9/28/1979,114.37,--,451.22%,441.46%,-0.41%,-0.41%
8/31/1979,114.84,--,453.50%,443.69%,9.24%,9.24%
7/31/1979,105.13,--,406.68%,397.70%,-4.52%,-4.52%
,,,,,,
6/29/1979,110.1,--,430.65%,421.25%,17.87%,17.87%
5/31/1979,93.41,--,350.22%,342.24%,6.42%,6.42%
4/30/1979,87.78,--,323.05%,315.55%,7.66%,7.66%
,,,,,,
3/30/1979,81.53,--,292.94%,285.98%,-3.05%,-3.05%
2/28/1979,84.1,--,305.30%,298.12%,6.92%,6.92%
1/31/1979,78.66,--,279.08%,272.37%,3.30%,3.30%
,,,,,,
12/29/1978,76.15,--,266.99%,260.49%,-6.28%,-6.28%
11/30/1978,81.25,--,291.59%,284.65%,5.81%,5.81%
10/31/1978,76.79,--,270.08%,263.53%,6.24%,6.24%
,,,,,,
9/29/1978,72.28,--,248.34%,242.17%,4.36%,4.36%
8/31/1978,69.26,--,233.79%,227.87%,6.44%,6.44%
7/31/1978,65.07,--,213.59%,208.04%,0.14%,0.14%
,,,,,,
6/30/1978,64.98,--,213.15%,207.60%,-4.60%,-4.60%
5/31/1978,68.11,--,228.24%,222.42%,7.04%,7.04%
4/28/1978,63.63,--,206.64%,201.21%,-0.71%,-0.71%
,,,,,,
3/31/1978,64.08,--,208.82%,203.35%,20.89%,20.89%
2/28/1978,53.01,--,155.47%,150.94%,-3.33%,-3.33%
1/31/1978,54.83,--,164.26%,159.58%,-3.92%,-3.92%
,,,,,,
12/30/1977,57.07,--,175.05%,170.18%,2.06%,2.06%
11/30/1977,55.92,--,169.49%,164.72%,3.01%,3.01%
10/31/1977,54.28,--,161.63%,156.99%,3.23%,3.23%
,,,,,,
9/30/1977,52.59,--,153.45%,148.96%,10.20%,10.20%
8/31/1977,47.72,--,129.99%,125.91%,-2.24%,-2.24%
7/29/1977,48.81,--,135.26%,131.09%,-9.96%,-9.96%
,,,,,,
6/30/1977,54.21,--,161.29%,156.66%,-0.62%,-0.62%
5/31/1977,54.55,--,162.93%,158.27%,-6.84%,-6.84%
4/29/1977,58.56,--,182.24%,177.24%,-5.12%,-5.12%
,,,,,,
3/31/1977,61.72,--,197.47%,192.20%,-0.42%,-0.42%
2/28/1977,61.98,--,198.72%,193.43%,-2.14%,-2.14%
1/31/1977,63.34,--,205.26%,199.86%,-0.77%,-0.77%
,,,,,,
12/31/1976,63.83,--,207.62%,202.17%,4.99%,4.99%
11/30/1976,60.79,--,192.99%,187.80%,-6.33%,-6.33%
10/29/1976,64.9,--,212.80%,207.26%,-4.13%,-4.13%
,,,,,,
9/30/1976,67.69,--,226.26%,220.48%,-10.45%,-10.45%
8/31/1976,75.59,--,264.31%,257.86%,-8.68%,-8.68%
7/30/1976,82.77,--,298.92%,291.86%,-8.31%,-8.31%
,,,,,,
6/30/1976,90.27,--,335.06%,327.35%,2.87%,2.87%
5/31/1976,87.75,--,322.94%,315.44%,5.90%,5.90%
4/30/1976,82.87,--,299.38%,292.30%,-3.40%,-3.40%
,,,,,,
3/31/1976,85.79,--,313.46%,306.13%,-14.38%,-14.38%
2/27/1976,100.2,--,382.92%,374.36%,13.68%,13.68%
1/30/1976,88.14,--,324.81%,317.28%,4.61%,4.61%
,,,,,,
12/31/1975,84.26,--,306.10%,298.91%,-5.01%,-5.01%
11/28/1975,88.71,--,327.52%,319.95%,-11.37%,-11.37%
10/31/1975,100.09,--,382.38%,373.83%,-9.31%,-9.31%
,,,,,,
9/30/1975,110.36,--,431.89%,422.46%,1.77%,1.77%
8/29/1975,108.45,--,422.66%,413.40%,11.76%,11.76%
7/31/1975,97.04,--,367.67%,359.38%,19.82%,19.82%
,,,,,,
6/30/1975,80.99,--,290.31%,283.40%,-0.58%,-0.58%
5/30/1975,81.46,--,292.60%,285.65%,-6.57%,-6.57%
4/30/1975,87.19,--,320.23%,312.78%,-11.81%,-11.81%
,,,,,,
3/31/1975,98.87,--,376.52%,368.08%,11.74%,11.74%
2/28/1975,88.49,--,326.46%,318.91%,-6.94%,-6.94%
1/31/1975,95.08,--,358.24%,350.13%,-16.64%,-16.64%
,,,,,,
12/31/1974,114.06,--,449.73%,439.99%,-9.24%,-9.24%
11/29/1974,125.68,--,505.72%,494.99%,-5.23%,-5.23%
10/31/1974,132.61,--,539.13%,527.81%,6.29%,6.29%
,,,,,,
9/30/1974,124.77,--,501.31%,490.66%,11.99%,11.99%
8/30/1974,111.41,--,436.93%,427.42%,-8.31%,-8.31%
7/31/1974,121.51,--,485.62%,475.25%,14.82%,14.82%
,,,,,,
6/28/1974,105.82,--,410.03%,400.99%,16.73%,16.73%
5/31/1974,90.66,--,336.92%,329.18%,-5.80%,-5.80%
4/30/1974,96.24,--,363.84%,355.62%,-5.97%,-5.97%
,,,,,,
3/29/1974,102.35,--,393.28%,384.54%,-24.07%,-24.07%
2/28/1974,134.8,--,549.67%,538.16%,6.86%,6.86%
1/31/1974,126.15,--,507.99%,497.22%,4.08%,4.08%
,,,,,,
12/31/1973,121.2,--,484.15%,473.80%,16.67%,16.67%
11/30/1973,103.89,--,400.70%,391.83%,18.36%,18.36%
10/31/1973,87.77,--,323.01%,315.52%,-11.63%,-11.63%
,,,,,,
9/28/1973,99.32,--,378.69%,370.21%,-0.53%,-0.53%
8/31/1973,99.85,--,381.25%,372.73%,42.26%,42.26%
7/31/1973,70.19,--,238.29%,232.30%,36.91%,36.91%
,,,,,,
6/29/1973,51.27,--,147.09%,142.71%,-4.44%,-4.44%
5/31/1973,53.65,--,158.58%,154.00%,21.10%,21.10%
4/30/1973,44.3,--,113.52%,109.74%,11.15%,11.15%
,,,,,,
3/30/1973,39.86,--,92.10%,88.70%,-5.04%,-5.04%
2/28/1973,41.97,--,102.29%,98.70%,-0.69%,-0.69%
1/31/1973,42.26,--,103.70%,100.09%,-6.12%,-6.12%
,,,,,,
12/29/1972,45.02,--,116.97%,113.12%,7.92%,7.92%
11/30/1972,41.72,--,101.05%,97.49%,10.80%,10.80%
10/31/1972,37.65,--,81.45%,78.24%,2.75%,2.75%
,,,,,,
9/29/1972,36.64,--,76.60%,73.47%,11.98%,11.98%
8/31/1972,32.72,--,57.70%,54.90%,19.41%,19.41%
7/31/1972,27.4,--,32.06%,29.72%,8.08%,8.08%
,,,,,,
6/30/1972,25.35,--,22.18%,20.02%,-0.45%,-0.45%
5/31/1972,25.47,--,22.73%,20.56%,-0.77%,-0.77%
4/28/1972,25.66,--,23.69%,21.50%,0.44%,0.44%
,,,,,,
3/31/1972,25.55,--,23.14%,20.96%,2.09%,2.09%
2/29/1972,25.03,--,20.62%,18.48%,-0.25%,-0.25%
1/31/1972,25.09,--,20.92%,18.77%,1.23%,1.23%
,,,,,,
12/31/1971,24.78,--,19.44%,17.33%,5.27%,5.27%
11/30/1971,23.54,--,13.47%,11.46%,-0.07%,-0.07%
10/29/1971,23.56,--,13.55%,11.54%,10.27%,10.27%
,,,,,,
9/30/1971,21.36,--,2.97%,1.15%,-1.53%,-1.53%
8/31/1971,21.7,--,4.57%,2.72%,-0.44%,-0.44%
7/30/1971,21.79,--,5.03%,3.17%,-5.24%,-5.24%
,,,,,,
6/30/1971,23,--,10.84%,8.88%,-0.52%,-0.52%
5/31/1971,23.12,--,11.42%,9.45%,4.12%,4.12%
4/30/1971,22.2,--,7.01%,5.11%,0.75%,0.75%
,,,,,,
3/31/1971,22.04,--,6.22%,4.34%,-2.09%,-2.09%
2/26/1971,22.51,--,8.49%,6.56%,0.00%,0.00%
1/29/1971,22.51,--,8.48%,6.56%,-0.82%,-0.82%
,,,,,,
12/31/1970,22.7,--,9.38%,7.44%,-1.76%,-1.76%
11/30/1970,23.1,--,11.34%,9.37%,-1.83%,-1.83%
10/30/1970,23.53,--,13.42%,11.41%,4.16%,4.16%
,,,,,,
9/30/1970,22.6,--,8.90%,6.97%,3.05%,3.05%
8/31/1970,21.93,--,5.68%,3.81%,8.57%,8.57%
7/31/1970,20.2,--,-2.67%,-4.39%,4.19%,4.19%
,,,,,,
6/30/1970,19.38,--,-6.58%,-8.24%,4.66%,4.66%
5/29/1970,18.52,--,-10.74%,-12.32%,-4.93%,-4.93%
4/30/1970,19.48,--,-6.12%,-7.78%,5.53%,5.53%
,,,,,,
3/31/1970,18.46,--,-11.04%,-12.62%,-1.45%,-1.45%
2/27/1970,18.73,--,-9.74%,-11.34%,5.32%,5.32%
1/30/1970,17.78,--,-14.30%,-15.81%,-1.81%,-1.81%
,,,,,,
12/31/1969,18.11,--,-12.72%,-14.27%,3.35%,3.35%
11/28/1969,17.52,--,-15.55%,-17.04%,5.08%,5.08%
10/31/1969,16.68,--,-19.63%,-21.05%,0.89%,0.89%
,,,,,,
9/30/1969,16.53,--,-20.34%,-21.75%,1.58%,1.58%
8/29/1969,16.27,--,-21.58%,-22.97%,4.25%,4.25%
7/31/1969,15.61,--,-24.78%,-26.11%,-2.54%,-2.54%
,,,,,,
6/30/1969,16.01,--,-22.82%,-24.19%,-1.77%,-1.77%
5/30/1969,16.3,--,-21.43%,-22.82%,-1.05%,-1.05%
4/30/1969,16.48,--,-20.60%,-22.00%,4.33%,4.33%
,,,,,,
3/31/1969,15.79,--,-23.89%,-25.24%,-3.91%,-3.91%
2/28/1969,16.43,--,-20.79%,-22.20%,-3.29%,-3.29%
1/31/1969,16.99,--,-18.10%,-19.55%,-0.30%,-0.30%
,,,,,,
12/31/1968,17.04,--,-17.85%,-19.31%,1.47%,1.47%
11/29/1968,16.8,--,-19.04%,-20.48%,0.90%,0.90%
10/31/1968,16.65,--,-19.76%,-21.18%,7.56%,7.56%
,,,,,,
9/30/1968,15.48,--,-25.40%,-26.72%,-1.49%,-1.49%
8/30/1968,15.71,--,-24.27%,-25.61%,-6.18%,-6.18%
7/31/1968,16.75,--,-19.29%,-20.72%,-4.02%,-4.02%
,,,,,,
6/28/1968,17.45,--,-15.90%,-17.39%,-7.57%,-7.57%
5/31/1968,18.88,--,-9.02%,-10.63%,0.76%,0.76%
4/30/1968,18.74,--,-9.71%,-11.31%,-8.62%,-8.62%
,,,,,,
3/29/1968,20.5,--,-1.18%,-2.93%,-0.42%,-0.42%
2/29/1968,20.59,--,-0.77%,-2.52%,0.05%,0.05%
1/31/1968,20.58,--,-0.81%,-2.57%,0.04%,0.04%
,,,,,,
12/29/1967,20.57,--,-0.85%,-2.61%,-1.01%,-1.01%
11/30/1967,20.78,--,0.16%,-1.61%,-5.02%,-5.02%
10/31/1967,21.88,--,5.46%,3.59%,-1.13%,-1.13%
,,,,,,
9/29/1967,22.13,--,6.66%,4.77%,2.60%,2.60%
8/31/1967,21.57,--,3.96%,2.12%,-5.24%,-5.24%
7/31/1967,22.76,--,9.71%,7.77%,-0.52%,-0.52%
,,,,,,
6/30/1967,22.88,--,10.29%,8.33%,-9.78%,-9.78%
5/31/1967,25.36,--,22.24%,20.08%,2.08%,2.08%
4/28/1967,24.85,--,19.75%,17.63%,-5.59%,-5.59%
,,,,,,
3/31/1967,26.32,--,26.84%,24.60%,-0.05%,-0.05%
2/28/1967,26.33,--,26.91%,24.66%,8.97%,8.97%
1/31/1967,24.16,--,16.46%,14.40%,-8.14%,-8.14%
,,,,,,
12/30/1966,26.31,--,26.79%,24.54%,-4.34%,-4.34%
11/30/1966,27.5,--,32.54%,30.19%,4.72%,4.72%
10/31/1966,26.26,--,26.57%,24.32%,-3.08%,-3.08%
,,,,,,
9/30/1966,27.1,--,30.59%,28.28%,-8.65%,-8.65%
8/31/1966,29.66,--,42.95%,40.42%,0.67%,0.67%
7/29/1966,29.46,--,42.00%,39.49%,1.13%,1.13%
,,,,,,
6/30/1966,29.13,--,40.42%,37.93%,9.04%,9.04%
5/31/1966,26.72,--,28.78%,26.50%,6.74%,6.74%
4/29/1966,25.03,--,20.65%,18.51%,3.67%,3.67%
,,,,,,
3/31/1966,24.15,--,16.37%,14.31%,-3.22%,-3.22%
2/28/1966,24.95,--,20.25%,18.12%,-1.92%,-1.92%
1/31/1966,25.44,--,22.60%,20.43%,-1.08%,-1.08%
,,,,,,
12/31/1965,25.72,--,23.94%,21.74%,3.27%,3.27%
11/30/1965,24.9,--,20.01%,17.88%,-1.09%,-1.09%
10/29/1965,25.17,--,21.33%,19.18%,1.73%,1.73%
,,,,,,
9/30/1965,24.75,--,19.27%,17.16%,1.43%,1.43%
8/31/1965,24.4,--,17.59%,15.50%,5.56%,5.56%
7/30/1965,23.11,--,11.40%,9.43%,3.11%,3.11%
,,,,,,
6/30/1965,22.42,--,8.03%,6.12%,1.06%,1.06%
5/31/1965,22.18,--,6.90%,5.00%,0.48%,0.48%
4/30/1965,22.07,--,6.38%,4.50%,-1.31%,-1.31%
,,,,,,
3/31/1965,22.37,--,7.80%,5.89%,-1.38%,-1.38%
2/26/1965,22.68,--,9.30%,7.36%,-0.62%,-0.62%
1/29/1965,22.82,--,9.98%,8.03%,1.65%,1.65%
,,,,,,
12/31/1964,22.45,--,8.20%,6.28%,-2.67%,-2.67%
11/30/1964,23.06,--,11.16%,9.19%,0.31%,0.31%
10/30/1964,22.99,--,10.81%,8.85%,2.76%,2.76%
,,,,,,
9/30/1964,22.37,--,7.84%,5.93%,-0.13%,-0.13%
8/31/1964,22.4,--,7.97%,6.06%,1.99%,1.99%
7/31/1964,21.97,--,5.86%,3.99%,-1.96%,-1.96%
,,,,,,
6/30/1964,22.4,--,7.98%,6.07%,-4.71%,-4.71%
5/29/1964,23.51,--,13.32%,11.31%,-1.30%,-1.30%
4/30/1964,23.82,--,14.81%,12.77%,-0.12%,-0.12%
,,,,,,
3/31/1964,23.85,--,14.94%,12.91%,-1.26%,-1.26%
2/28/1964,24.15,--,16.40%,14.34%,-2.28%,-2.28%
1/31/1964,24.71,--,19.11%,17.00%,-0.38%,-0.38%
,,,,,,
12/31/1963,24.81,--,19.57%,17.45%,1.82%,1.82%
11/29/1963,24.37,--,17.43%,15.35%,0.79%,0.79%
10/31/1963,24.17,--,16.51%,14.45%,4.25%,4.25%
,,,,,,
9/30/1963,23.19,--,11.76%,9.79%,12.71%,12.71%
8/30/1963,20.58,--,-0.84%,-2.59%,-0.27%,-0.27%
7/31/1963,20.63,--,-0.57%,-2.33%,-3.48%,-3.48%
,,,,,,
6/28/1963,21.38,--,3.02%,1.19%,-0.20%,-0.20%
5/31/1963,21.42,--,3.23%,1.40%,-1.35%,-1.35%
4/30/1963,21.71,--,4.63%,2.78%,1.29%,1.29%
,,,,,,
3/29/1963,21.43,--,3.30%,1.47%,0.54%,0.54%
2/28/1963,21.32,--,2.75%,0.93%,-1.86%,-1.86%
1/31/1963,21.72,--,4.70%,2.84%,0.43%,0.43%
,,,,,,
12/31/1962,21.63,--,4.25%,2.40%,0.90%,0.90%
11/30/1962,21.44,--,3.31%,1.48%,0.05%,0.05%
10/31/1962,21.43,--,3.26%,1.43%,3.70%,3.70%
,,,,,,
9/28/1962,20.66,--,-0.43%,-2.19%,-6.45%,-6.45%
8/31/1962,22.09,--,6.44%,4.56%,-2.05%,-2.05%
7/31/1962,22.55,--,8.67%,6.75%,-0.50%,-0.50%
,,,,,,
6/29/1962,22.66,--,9.22%,7.28%,-1.26%,-1.26%
5/31/1962,22.95,--,10.61%,8.65%,0.29%,0.29%
4/30/1962,22.88,--,10.29%,8.33%,2.87%,2.87%
,,,,,,
3/30/1962,22.24,--,7.21%,5.31%,1.89%,1.89%
2/28/1962,21.83,--,5.22%,3.36%,-0.94%,-0.94%
1/31/1962,22.04,--,6.22%,4.34%,-1.93%,-1.93%
,,,,,,
12/29/1961,22.47,--,8.31%,6.39%,-0.98%,-0.98%
11/30/1961,22.7,--,9.38%,7.44%,0.95%,0.95%
10/31/1961,22.48,--,8.35%,6.43%,-0.83%,-0.83%
,,,,,,
9/29/1961,22.67,--,9.26%,7.33%,0.86%,0.86%
8/31/1961,22.48,--,8.32%,6.41%,0.23%,0.23%
7/31/1961,22.42,--,8.08%,6.16%,0.45%,0.45%
,,,,,,
6/30/1961,22.32,--,7.59%,5.68%,3.75%,3.75%
5/31/1961,21.52,--,3.70%,1.87%,-1.25%,-1.25%
4/28/1961,21.79,--,5.02%,3.16%,-1.42%,-1.42%
,,,,,,
3/31/1961,22.1,--,6.53%,4.64%,-5.77%,-5.77%
2/28/1961,23.46,--,13.05%,11.04%,-0.69%,-0.69%
1/31/1961,23.62,--,13.84%,11.82%,2.43%,2.43%
,,,,,,
12/30/1960,23.06,--,11.14%,9.17%,1.59%,1.59%
11/30/1960,22.7,--,9.40%,7.46%,1.46%,1.46%
10/31/1960,22.37,--,7.83%,5.92%,2.58%,2.58%
,,,,,,
