BCOMKWT Index Settings Total Return Analysis,,,,,,
Range01/31/1991 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 383 Month Holding Period Chart,,,,,,
Bloomberg Kansas Wheat Subindex Total Return Max Cuml Total Return 305.9606% On 02/29/2008,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
3/31/1992,145.99,--,43.89%,47.08%,-5.12%,-5.12%
2/28/1992,153.87,--,51.65%,55.01%,-4.40%,-4.40%
1/31/1992,160.96,--,58.63%,62.16%,9.49%,9.49%
,,,,,,
12/31/1991,147.01,--,44.89%,48.11%,9.55%,9.55%
11/29/1991,134.2,--,32.26%,35.20%,0.84%,0.84%
10/31/1991,133.07,--,31.15%,34.07%,9.70%,9.70%
,,,,,,
9/30/1991,121.3,--,19.55%,22.21%,6.31%,6.31%
8/30/1991,114.1,--,12.46%,14.95%,4.66%,4.66%
7/31/1991,109.02,--,7.45%,9.83%,5.79%,5.79%
,,,,,,
6/28/1991,103.05,--,1.57%,3.82%,-3.40%,-3.40%
5/31/1991,106.68,--,5.14%,7.48%,1.00%,1.00%
4/30/1991,105.62,--,4.10%,6.41%,-2.41%,-2.41%
,,,,,,
3/29/1991,108.23,--,6.67%,9.04%,5.70%,5.70%
2/28/1991,102.4,--,0.92%,3.16%,0.92%,0.92%
1/31/1991,101.46,--,0.00%,2.22%,--,--
